Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
02:39:30,0.0,0.0,0.62,0.0,off,0.0
02:39:31,0.0,0.0,0.62,0.0,off,0.0
02:39:33,0.0,0.0,0.62,0.0,off,0.0
02:39:34,0.0,0.0,0.62,0.0,off,0.0
02:39:36,0.0,0.0,0.62,0.0,off,0.0
02:39:38,0.0,0.0,0.62,0.0,off,0.0
02:39:39,0.0,0.0,0.62,0.0,off,0.0
02:39:40,0.0,0.0,0.62,0.0,off,0.0
02:39:42,0.0,0.0,0.62,0.0,off,0.0
02:39:43,0.0,0.0,0.62,0.0,off,0.0
02:39:45,0.0,0.0,0.62,0.0,off,0.0
02:39:46,0.0,0.0,0.62,0.0,off,0.0
02:39:48,0.0,0.0,0.62,0.0,off,0.0
02:39:49,0.0,0.0,0.62,0.0,off,0.0
02:39:51,0.0,0.0,0.62,0.0,off,0.0
02:39:52,0.0,0.0,0.62,0.0,off,0.0
02:39:54,0.0,0.0,0.62,0.0,off,0.0
02:39:55,0.0,0.0,0.62,0.0,off,0.0
02:39:57,0.0,0.0,0.62,0.0,off,0.0
02:39:59,0.0,0.0,0.62,0.0,off,0.0
02:40:00,0.0,0.0,0.62,0.0,off,0.0
02:40:02,0.0,0.0,0.62,0.0,off,0.0
02:40:04,0.0,0.0,0.62,0.0,off,0.0
02:40:06,0.0,0.0,0.62,0.0,off,0.0
02:40:07,0.0,0.0,0.62,0.0,off,0.0
02:40:08,0.0,0.0,0.62,0.0,off,0.0
02:40:10,0.0,0.0,0.62,0.0,off,0.0
02:40:11,0.0,0.0,0.62,0.0,off,0.0
02:40:13,0.0,0.0,0.62,0.0,off,0.0
02:40:14,0.0,0.0,0.62,0.0,off,0.0
02:40:15,0.0,0.0,0.62,0.0,off,0.0
02:40:17,0.0,0.0,0.62,0.0,off,0.0
02:40:19,0.0,0.0,0.62,0.0,off,0.0
02:40:20,0.0,0.0,0.62,0.0,off,0.0
02:40:22,0.0,0.0,0.62,0.0,off,0.0
02:40:23,0.0,0.0,0.62,0.0,off,0.0
02:40:25,0.0,0.0,0.62,0.0,off,0.0
02:40:26,0.0,0.0,0.62,0.0,off,0.0
02:42:47,0.0,0.0,0.62,0.0,off,0.0
02:42:49,0.0,0.0,0.62,0.0,off,0.0
02:42:50,0.0,0.0,0.62,0.0,off,0.0
02:42:52,0.0,0.0,0.62,0.0,off,0.0
02:42:53,0.0,0.0,0.62,0.0,off,0.0
02:42:55,0.0,0.0,0.62,0.0,off,0.0
02:42:56,0.0,0.0,0.62,0.0,off,0.0
02:42:57,0.0,0.0,0.62,0.0,off,0.0
02:42:59,0.0,0.0,0.62,0.0,off,0.0
02:43:00,0.0,0.0,0.62,0.0,off,0.0
02:43:01,0.0,0.0,0.62,0.0,off,0.0
02:43:03,0.0,0.0,0.62,0.0,off,0.0
02:43:04,0.0,0.0,0.62,0.0,off,0.0
02:43:06,0.0,0.0,0.62,0.0,off,0.0
02:43:08,0.0,0.0,0.62,0.0,off,0.0
02:43:09,0.0,0.0,0.62,0.0,off,0.0
02:43:11,0.0,0.0,0.62,0.0,off,0.0
02:43:12,0.0,0.0,0.62,0.0,off,0.0
02:43:14,0.0,0.0,0.62,0.0,off,0.0
02:43:15,0.0,0.0,0.62,0.0,off,0.0
02:43:17,0.0,0.0,0.62,0.0,off,0.0
02:43:18,0.0,0.0,0.62,0.0,off,0.0
02:43:20,0.0,0.0,0.62,0.0,off,0.0
02:43:22,0.0,0.0,0.62,0.0,off,0.0
02:43:23,0.0,0.0,0.62,0.0,off,0.0
02:43:24,0.0,0.0,0.62,0.0,off,0.0
02:43:26,0.0,0.0,0.62,0.0,off,0.0
02:43:28,0.0,0.0,0.62,0.0,off,0.0
02:43:30,0.0,0.0,0.62,0.0,off,0.0
02:43:31,0.0,0.0,0.62,0.0,off,0.0
02:43:33,0.0,0.0,0.62,0.0,off,0.0
02:43:35,0.0,0.0,0.62,0.0,off,0.0
02:43:36,0.0,0.0,0.62,0.0,off,0.0
02:43:37,0.0,0.0,0.62,0.0,off,0.0
02:43:39,0.0,0.0,0.62,0.0,off,0.0
02:43:40,0.0,0.0,0.62,0.0,off,0.0
02:43:42,0.0,0.0,0.62,0.0,off,0.0
02:43:43,0.0,0.0,0.62,0.0,off,0.0
02:43:45,0.0,0.0,0.62,0.0,off,0.0
02:43:46,0.0,0.0,0.62,0.0,off,0.0
02:43:47,0.0,0.0,0.62,0.0,off,0.0
02:43:49,0.0,0.0,0.62,0.0,off,0.0
02:43:50,0.0,0.0,0.62,0.0,off,0.0
02:43:52,0.0,0.0,0.62,0.0,off,0.0
02:43:53,0.0,0.0,0.62,0.0,off,0.0
02:43:55,0.0,0.0,0.62,0.0,off,0.0
02:43:56,0.0,0.0,0.62,0.0,off,0.0
02:43:58,0.0,0.0,0.62,0.0,off,0.0
02:43:59,0.0,0.0,0.62,0.0,off,0.0
02:44:01,0.0,0.0,0.62,0.0,off,0.0
02:44:02,0.0,0.0,0.62,0.0,off,0.0
02:44:04,0.0,0.0,0.62,0.0,off,0.0
02:44:05,0.0,0.0,0.62,0.0,off,0.0
02:44:06,0.0,0.0,0.62,0.0,off,0.0
02:44:08,0.0,0.0,0.62,0.0,off,0.0
02:44:09,0.0,0.0,0.62,0.0,off,0.0
02:44:11,0.0,0.0,0.62,0.0,off,0.0
02:44:12,0.0,0.0,0.62,0.0,off,0.0
02:44:14,0.0,0.0,0.62,0.0,off,0.0
02:44:15,0.0,0.0,0.62,0.0,off,0.0
02:44:16,0.0,0.0,0.62,0.0,off,0.0
02:44:18,0.0,0.0,0.62,0.0,off,0.0
02:44:20,0.0,0.0,0.62,0.0,off,0.0
02:44:21,0.0,0.0,0.62,0.0,off,0.0
02:44:23,0.0,0.0,0.62,0.0,off,0.0
02:44:24,0.0,0.0,0.62,0.0,off,0.0
02:44:25,0.0,0.0,0.62,0.0,off,0.0
02:44:27,0.0,0.0,0.62,0.0,off,0.0
02:44:28,0.0,0.0,0.62,0.0,off,0.0
02:44:30,0.0,0.0,0.62,0.0,off,0.0
02:44:31,0.0,0.0,0.62,0.0,off,0.0
02:44:33,0.0,0.0,0.62,0.0,off,0.0
02:44:34,0.0,0.0,0.62,0.0,off,0.0
02:44:36,0.0,0.0,0.62,0.0,off,0.0
02:44:38,0.0,0.0,0.62,0.0,off,0.0
02:44:39,0.0,0.0,0.62,0.0,off,0.0
02:44:41,0.0,0.0,0.62,0.0,off,0.0
02:44:42,0.0,0.0,0.62,0.0,off,0.0
02:44:43,0.0,0.0,0.62,0.0,off,0.0
02:44:45,0.0,0.0,0.62,0.0,off,0.0
02:44:46,0.0,0.0,0.62,0.0,off,0.0
02:44:48,0.0,0.0,0.62,0.0,off,0.0
02:44:50,0.0,0.0,0.62,0.0,off,0.0
02:44:51,0.0,0.0,0.62,0.0,off,0.0
02:44:52,0.0,0.0,0.62,0.0,off,0.0
02:44:53,0.0,0.0,0.62,0.0,off,0.0
02:44:55,0.0,0.0,0.62,0.0,off,0.0
02:44:57,0.0,0.0,0.62,0.0,off,0.0
02:44:58,0.0,0.0,0.62,0.0,off,0.0
02:45:00,0.0,0.0,0.62,0.0,off,0.0
02:45:02,0.0,0.0,0.62,0.0,off,0.0
02:45:03,0.0,0.0,0.62,0.0,off,0.0
02:45:04,0.0,0.0,0.62,0.0,off,0.0
02:45:06,0.0,0.0,0.62,0.0,off,0.0
02:45:07,0.0,0.0,0.62,0.0,off,0.0
02:45:09,0.0,0.0,0.62,0.0,off,0.0
02:45:10,0.0,0.0,0.62,0.0,off,0.0
02:45:12,0.0,0.0,0.62,0.0,off,0.0
02:45:13,0.0,0.0,0.62,0.0,off,0.0
02:45:15,0.0,0.0,0.62,0.0,off,0.0
02:45:16,0.0,0.0,0.62,0.0,off,0.0
02:45:17,0.0,0.0,0.62,0.0,off,0.0
02:45:19,0.0,0.0,0.62,0.0,off,0.0
02:45:20,0.0,0.0,0.62,0.0,off,0.0
02:45:22,0.0,0.0,0.62,0.0,off,0.0
02:45:23,0.0,0.0,0.62,0.0,off,0.0
02:45:25,0.0,0.0,0.62,0.0,off,0.0
02:45:26,0.0,0.0,0.62,0.0,off,0.0
02:45:28,0.0,0.0,0.62,0.0,off,0.0
02:45:29,0.0,0.0,0.62,0.0,off,0.0
02:45:31,0.0,0.0,0.62,0.0,off,0.0
02:45:32,0.0,0.0,0.62,0.0,off,0.0
02:45:34,0.0,0.0,0.62,0.0,off,0.0
02:45:35,0.0,0.0,0.62,0.0,off,0.0
02:45:37,0.0,0.0,0.62,0.0,off,0.0
02:45:39,0.0,0.0,0.62,0.0,off,0.0
02:45:41,0.0,0.0,0.62,0.0,off,0.0
02:45:42,0.0,0.0,0.62,0.0,off,0.0
02:45:44,0.0,0.0,0.62,0.0,off,0.0
02:45:45,0.0,0.0,0.62,0.0,off,0.0
02:45:46,0.0,0.0,0.62,0.0,off,0.0
02:45:48,0.0,0.0,0.62,0.0,off,0.0
02:45:50,0.0,0.0,0.62,0.0,off,0.0
02:45:51,0.0,0.0,0.62,0.0,off,0.0
02:45:52,0.0,0.0,0.62,0.0,off,0.0
02:45:54,0.0,0.0,0.62,0.0,off,0.0
02:45:56,0.0,0.0,0.62,0.0,off,0.0
02:45:57,0.0,0.0,0.62,0.0,off,0.0
02:45:58,0.0,0.0,0.62,0.0,off,0.0
02:46:00,0.0,0.0,0.62,0.0,off,0.0
02:46:02,0.0,0.0,0.62,0.0,off,0.0
02:46:03,0.0,0.0,0.62,0.0,off,0.0
02:46:05,0.0,0.0,0.62,0.0,off,0.0
02:46:06,0.0,0.0,0.62,0.0,off,0.0
02:46:08,0.0,0.0,0.62,0.0,off,0.0
02:46:09,0.0,0.0,0.62,0.0,off,0.0
02:46:11,0.0,0.0,0.62,0.0,off,0.0
02:46:12,0.0,0.0,0.62,0.0,off,0.0
02:46:13,0.0,0.0,0.62,0.0,off,0.0
02:46:15,0.0,0.0,0.62,0.0,off,0.0
02:46:16,0.0,0.0,0.62,0.0,off,0.0
02:46:18,0.0,0.0,0.62,0.0,off,0.0
02:46:19,0.0,0.0,0.62,0.0,off,0.0
02:46:21,0.0,0.0,0.62,0.0,off,0.0
02:46:23,0.0,0.0,0.62,0.0,off,0.0
02:46:24,0.0,0.0,0.62,0.0,off,0.0
02:46:26,0.0,0.0,0.62,0.0,off,0.0
02:46:28,0.0,0.0,0.62,0.0,off,0.0
02:46:29,0.0,0.0,0.62,0.0,off,0.0
02:46:31,0.0,0.0,0.62,0.0,off,0.0
02:46:33,0.0,0.0,0.62,0.0,off,0.0
02:46:34,0.0,0.0,0.62,0.0,off,0.0
02:46:36,0.0,0.0,0.62,0.0,off,0.0
02:46:37,0.0,0.0,0.62,0.0,off,0.0
02:46:39,0.0,0.0,0.62,0.0,off,0.0
02:46:41,0.0,0.0,0.62,0.0,off,0.0
02:46:42,0.0,0.0,0.62,0.0,off,0.0
02:46:44,0.0,0.0,0.62,0.0,off,0.0
02:46:45,0.0,0.0,0.62,0.0,off,0.0
02:46:47,0.0,0.0,0.62,0.0,off,0.0
02:46:49,0.0,0.0,0.62,0.0,off,0.0
02:46:50,0.0,0.0,0.62,0.0,off,0.0
02:46:52,0.0,0.0,0.62,0.0,off,0.0
02:46:54,0.0,0.0,0.62,0.0,off,0.0
02:46:55,0.0,0.0,0.62,0.0,off,0.0
02:46:56,0.0,0.0,0.62,0.0,off,0.0
02:46:58,0.0,0.0,0.62,0.0,off,0.0
02:46:59,0.0,0.0,0.62,0.0,off,0.0
02:47:01,0.0,0.0,0.62,0.0,off,0.0
02:47:02,0.0,0.0,0.62,0.0,off,0.0
02:47:04,0.0,0.0,0.62,0.0,off,0.0
02:47:05,0.0,0.0,0.62,0.0,off,0.0
02:47:06,0.0,0.0,0.62,0.0,off,0.0
02:47:08,0.0,0.0,0.62,0.0,off,0.0
02:47:10,0.0,0.0,0.62,0.0,off,0.0
02:47:11,0.0,0.0,0.62,0.0,off,0.0
02:47:12,0.0,0.0,0.62,0.0,off,0.0
02:47:14,0.0,0.0,0.62,0.0,off,0.0
02:47:16,0.0,0.0,0.62,0.0,off,0.0
02:47:17,0.0,0.0,0.62,0.0,off,0.0
02:47:18,0.0,0.0,0.62,0.0,off,0.0
02:47:20,0.0,0.0,0.62,0.0,off,0.0
02:47:21,0.0,0.0,0.62,0.0,off,0.0
02:47:23,0.0,0.0,0.62,0.0,off,0.0
02:47:24,0.0,0.0,0.62,0.0,off,0.0
02:47:25,0.0,0.0,0.62,0.0,off,0.0
02:47:27,0.0,0.0,0.62,0.0,off,0.0
02:47:28,0.0,0.0,0.62,0.0,off,0.0
02:47:30,0.0,0.0,0.62,0.0,off,0.0
02:47:32,0.0,0.0,0.62,0.0,off,0.0
02:47:33,0.0,0.0,0.62,0.0,off,0.0
02:47:35,0.0,0.0,0.62,0.0,off,0.0
02:47:37,0.0,0.0,0.62,0.0,off,0.0
02:47:38,0.0,0.0,0.62,0.0,off,0.0
02:47:40,0.0,0.0,0.62,0.0,off,0.0
02:47:41,0.0,0.0,0.62,0.0,off,0.0
02:47:42,0.0,0.0,0.62,0.0,off,0.0
02:47:44,0.0,0.0,0.62,0.0,off,0.0
02:47:45,0.0,0.0,0.62,0.0,off,0.0
02:47:47,0.0,0.0,0.62,0.0,off,0.0
02:47:49,0.0,0.0,0.62,0.0,off,0.0
02:47:50,0.0,0.0,0.62,0.0,off,0.0
02:47:51,0.0,0.0,0.62,0.0,off,0.0
02:47:53,0.0,0.0,0.62,0.0,off,0.0
02:47:55,0.0,0.0,0.62,0.0,off,0.0
02:47:56,0.0,0.0,0.62,0.0,off,0.0
02:47:58,0.0,0.0,0.62,0.0,off,0.0
02:47:59,0.0,0.0,0.62,0.0,off,0.0
02:48:01,0.0,0.0,0.62,0.0,off,0.0
02:48:02,0.0,0.0,0.62,0.0,off,0.0
02:48:03,0.0,0.0,0.62,0.0,off,0.0
02:48:05,0.0,0.0,0.62,0.0,off,0.0
02:48:06,0.0,0.0,0.62,0.0,off,0.0
02:48:08,0.0,0.0,0.62,0.0,off,0.0
02:48:09,0.0,0.0,0.62,0.0,off,0.0
02:48:10,0.0,0.0,0.62,0.0,off,0.0
02:48:11,0.0,0.0,0.62,0.0,off,0.0
02:48:13,0.0,0.0,0.62,0.0,off,0.0
02:48:14,0.0,0.0,0.62,0.0,off,0.0
02:48:16,0.0,0.0,0.62,0.0,off,0.0
02:48:17,0.0,0.0,0.62,0.0,off,0.0
02:48:19,0.0,0.0,0.62,0.0,off,0.0
02:48:20,0.0,0.0,0.62,0.0,off,0.0
02:48:22,0.0,0.0,0.62,0.0,off,0.0
02:48:23,0.0,0.0,0.62,0.0,off,0.0
02:48:25,0.0,0.0,0.62,0.0,off,0.0
02:48:26,0.0,0.0,0.62,0.0,off,0.0
02:48:28,0.0,0.0,0.62,0.0,off,0.0
02:48:29,0.0,0.0,0.62,0.0,off,0.0
02:48:30,0.0,0.0,0.62,0.0,off,0.0
02:48:32,0.0,0.0,0.62,0.0,off,0.0
02:48:33,0.0,0.0,0.62,0.0,off,0.0
02:48:35,0.0,0.0,0.62,0.0,off,0.0
02:48:36,0.0,0.0,0.62,0.0,off,0.0
02:48:38,0.0,0.0,0.62,0.0,off,0.0
02:48:39,0.0,0.0,0.62,0.0,off,0.0
02:48:41,0.0,0.0,0.62,0.0,off,0.0
02:48:42,0.0,0.0,0.62,0.0,off,0.0
02:48:44,0.0,0.0,0.62,0.0,off,0.0
02:48:45,0.0,0.0,0.62,0.0,off,0.0
02:48:47,0.0,0.0,0.62,0.0,off,0.0
02:48:48,0.0,0.0,0.62,0.0,off,0.0
02:48:50,0.0,0.0,0.62,0.0,off,0.0
02:48:51,0.0,0.0,0.62,0.0,off,0.0
02:48:53,0.0,0.0,0.62,0.0,off,0.0
02:48:55,0.0,0.0,0.62,0.0,off,0.0
02:48:57,0.0,0.0,0.62,0.0,off,0.0
02:48:58,0.0,0.0,0.62,0.0,off,0.0
02:49:00,0.0,0.0,0.62,0.0,off,0.0
02:49:01,0.0,0.0,0.62,0.0,off,0.0
02:49:02,0.0,0.0,0.62,0.0,off,0.0
02:49:04,0.0,0.0,0.62,0.0,off,0.0
02:49:05,0.0,0.0,0.62,0.0,off,0.0
02:49:06,0.0,0.0,0.62,0.0,off,0.0
02:49:08,0.0,0.0,0.62,0.0,off,0.0
02:49:09,0.0,0.0,0.62,0.0,off,0.0
02:49:11,0.0,0.0,0.62,0.0,off,0.0
02:49:12,0.0,0.0,0.62,0.0,off,0.0
02:49:14,0.0,0.0,0.62,0.0,off,0.0
02:49:15,0.0,0.0,0.62,0.0,off,0.0
02:49:17,0.0,0.0,0.62,0.0,off,0.0
02:49:18,0.0,0.0,0.62,0.0,off,0.0
02:49:20,0.0,0.0,0.62,0.0,off,0.0
02:49:21,0.0,0.0,0.62,0.0,off,0.0
02:49:23,0.0,0.0,0.62,0.0,off,0.0
02:49:24,0.0,0.0,0.62,0.0,off,0.0
02:49:26,0.0,0.0,0.62,0.0,off,0.0
02:49:28,0.0,0.0,0.62,0.0,off,0.0
02:49:30,0.0,0.0,0.62,0.0,off,0.0
02:49:32,0.0,0.0,0.62,0.0,off,0.0
02:49:33,0.0,0.0,0.62,0.0,off,0.0
02:49:35,0.0,0.0,0.62,0.0,off,0.0
02:49:36,0.0,0.0,0.62,0.0,off,0.0
02:49:38,0.0,0.0,0.62,0.0,off,0.0
02:49:41,0.0,0.0,0.62,0.0,off,0.0
02:49:43,0.0,0.0,0.62,0.0,off,0.0
02:49:45,0.0,0.0,0.62,0.0,off,0.0
02:49:47,0.0,0.0,0.62,0.0,off,0.0
02:49:49,0.0,0.0,0.62,0.0,off,0.0
02:49:52,0.0,0.0,0.62,0.0,off,0.0
02:49:53,0.0,0.0,0.62,0.0,off,0.0
02:49:56,0.0,0.0,0.62,0.0,off,0.0
02:49:57,0.0,0.0,0.62,0.0,off,0.0
02:49:59,0.0,0.0,0.62,0.0,off,0.0
02:50:01,0.0,0.0,0.62,0.0,off,0.0
02:50:03,0.0,0.0,0.62,0.0,off,0.0
02:50:05,0.0,0.0,0.62,0.0,off,0.0
02:50:07,0.0,0.0,0.62,0.0,off,0.0
02:50:09,0.0,0.0,0.62,0.0,off,0.0
02:50:11,0.0,0.0,0.62,0.0,off,0.0
02:50:13,0.0,0.0,0.62,0.0,off,0.0
02:50:14,0.0,0.0,0.62,0.0,off,0.0
02:50:16,0.0,0.0,0.62,0.0,off,0.0
02:50:18,0.0,0.0,0.62,0.0,off,0.0
02:50:20,0.0,0.0,0.62,0.0,off,0.0
02:50:22,0.0,0.0,0.62,0.0,off,0.0
02:50:24,0.0,0.0,0.62,0.0,off,0.0
02:50:26,0.0,0.0,0.62,0.0,off,0.0
02:50:28,0.0,0.0,0.62,0.0,off,0.0
02:50:29,0.0,0.0,0.62,0.0,off,0.0
02:50:31,0.0,0.0,0.62,0.0,off,0.0
02:50:33,0.0,0.0,0.62,0.0,off,0.0
02:50:35,0.0,0.0,0.62,0.0,off,0.0
02:50:37,0.0,0.0,0.62,0.0,off,0.0
02:50:39,0.0,0.0,0.62,0.0,off,0.0
02:50:41,0.0,0.0,0.62,0.0,off,0.0
02:50:43,0.0,0.0,0.62,0.0,off,0.0
02:50:45,0.0,0.0,0.62,0.0,off,0.0
02:50:47,0.0,0.0,0.62,0.0,off,0.0
02:50:49,0.0,0.0,0.62,0.0,off,0.0
02:50:50,0.0,0.0,0.62,0.0,off,0.0
02:50:52,0.0,0.0,0.62,0.0,off,0.0
02:50:54,0.0,0.0,0.62,0.0,off,0.0
02:50:56,0.0,0.0,0.62,0.0,off,0.0
02:50:58,0.0,0.0,0.62,0.0,off,0.0
02:51:00,0.0,0.0,0.62,0.0,off,0.0
02:51:02,0.0,0.0,0.62,0.0,off,0.0
02:51:04,0.0,0.0,0.62,0.0,off,0.0
02:51:06,0.0,0.0,0.62,0.0,off,0.0
02:51:08,0.0,0.0,0.62,0.0,off,0.0
02:51:09,0.0,0.0,0.62,0.0,off,0.0
02:51:11,0.0,0.0,0.62,0.0,off,0.0
02:51:14,0.0,0.0,0.62,0.0,off,0.0
02:51:16,0.0,0.0,0.62,0.0,off,0.0
