Time ,Battery Voltage ,Relay Status 
06:53:41,12.97,off
06:53:43,12.97,off
06:53:44,12.97,off
06:53:46,12.93,off
06:53:47,12.93,off
06:53:49,12.97,off
06:53:52,12.93,off
06:53:54,12.93,off
06:53:56,12.93,off
06:53:58,12.93,off
06:53:59,12.93,off
06:54:02,12.93,off
06:54:03,12.93,off
06:54:05,12.93,off
06:54:07,12.97,off
06:54:09,12.93,off
06:54:13,12.93,off
06:54:15,12.93,off
06:54:17,12.93,off
06:54:22,12.93,off
06:54:24,12.93,off
06:54:26,12.93,off
06:54:28,12.93,off
06:54:30,12.97,off
06:54:32,12.97,off
06:54:34,12.93,off
06:54:38,12.97,off
06:54:40,12.97,off
06:54:43,12.97,off
06:54:44,12.97,off
06:54:46,12.93,off
06:54:47,12.93,off
06:54:49,12.93,off
06:54:51,12.93,off
06:54:54,12.93,off
06:54:55,12.97,off
06:54:57,12.93,off
06:55:02,12.93,off
06:55:04,12.93,off
06:55:05,12.93,off
06:55:07,12.97,off
06:55:11,12.93,off
06:55:12,12.93,off
06:55:13,12.93,off
06:55:15,12.93,off
06:55:17,12.97,off
06:55:18,12.93,off
06:55:20,12.93,off
06:55:21,12.93,off
06:55:24,12.97,off
06:55:25,12.93,off
06:55:27,12.97,off
06:55:29,12.93,off
06:55:30,12.93,off
06:55:32,12.93,off
06:55:35,12.93,off
06:55:38,12.93,off
06:55:40,12.97,off
06:55:42,12.97,off
06:55:44,12.97,off
06:55:45,12.97,off
06:55:47,12.93,off
06:55:49,12.97,off
06:55:52,12.93,off
06:55:54,12.97,off
06:55:56,12.93,off
06:55:57,12.97,off
06:55:59,12.97,off
06:56:02,12.93,off
06:56:04,12.93,off
06:56:06,12.97,off
06:56:08,12.97,off
06:56:11,12.97,off
06:56:13,12.93,off
06:56:15,12.93,off
06:56:17,12.97,off
06:56:19,12.97,off
06:56:20,12.93,off
06:56:22,12.97,off
06:56:24,12.97,off
06:56:26,12.93,off
06:56:28,12.97,off
06:56:29,12.97,off
06:56:31,12.97,off
06:56:35,12.93,off
06:56:40,12.97,off
06:56:42,12.93,off
06:56:45,12.93,off
06:56:46,12.97,off
06:56:48,12.97,off
06:56:50,12.93,off
06:56:51,12.93,off
06:56:53,12.97,off
06:56:56,12.93,off
06:56:58,12.97,off
06:56:59,12.93,off
06:57:01,12.97,off
06:57:03,12.97,off
06:57:05,12.93,off
06:57:06,12.93,off
06:57:08,12.93,off
06:57:10,12.93,off
06:57:13,12.97,off
06:57:14,12.97,off
06:57:16,12.93,off
06:57:17,12.93,off
06:57:19,12.97,off
06:57:20,12.93,off
06:57:22,12.93,off
06:57:23,12.93,off
06:57:25,12.93,off
06:57:26,12.93,off
06:57:28,12.97,off
06:57:29,12.93,off
06:57:31,12.93,off
06:57:35,12.97,off
06:57:36,12.97,off
06:57:38,12.93,off
06:57:39,12.93,off
06:57:42,12.93,off
06:57:44,12.93,off
06:57:46,12.97,off
06:57:48,12.93,off
06:57:49,12.93,off
06:57:51,12.93,off
06:57:53,12.97,off
06:57:54,12.93,off
06:57:56,12.93,off
06:57:58,12.93,off
06:57:59,12.93,off
06:58:01,12.93,off
06:58:02,12.93,off
06:58:03,12.93,off
06:58:05,12.97,off
06:58:06,12.97,off
06:58:07,12.97,off
06:58:09,12.93,off
06:58:10,12.93,off
06:58:11,12.93,off
06:58:12,12.97,off
06:58:14,12.97,off
06:58:15,12.97,off
06:58:16,12.93,off
06:58:18,12.97,off
06:58:19,12.93,off
06:58:20,12.97,off
06:58:22,12.97,off
06:58:23,12.93,off
06:58:24,12.93,off
06:58:26,12.97,off
06:58:27,12.97,off
06:58:28,12.97,off
06:58:29,12.93,off
06:58:31,12.97,off
06:58:32,12.97,off
06:58:33,12.97,off
06:58:35,12.93,off
06:58:36,12.97,off
06:58:37,12.97,off
06:58:39,12.93,off
06:58:40,12.97,off
06:58:41,12.97,off
06:58:43,12.93,off
06:58:44,12.93,off
06:58:45,12.93,off
06:58:46,12.93,off
06:58:48,12.97,off
06:58:49,12.97,off
06:58:50,12.93,off
06:58:52,12.97,off
06:58:53,12.93,off
06:58:54,12.93,off
06:58:56,12.97,off
06:58:57,12.93,off
06:58:58,12.93,off
06:58:59,12.97,off
06:59:01,12.97,off
06:59:02,12.97,off
06:59:04,12.97,off
06:59:05,12.97,off
06:59:06,12.97,off
06:59:07,12.97,off
06:59:09,12.97,off
06:59:10,12.97,off
06:59:11,12.97,off
06:59:13,12.97,off
06:59:14,12.97,off
06:59:15,12.97,off
06:59:17,12.93,off
06:59:18,12.93,off
06:59:19,12.97,off
06:59:20,12.97,off
06:59:22,12.97,off
06:59:23,12.93,off
06:59:24,12.93,off
06:59:26,12.97,off
06:59:27,12.97,off
06:59:28,12.97,off
06:59:30,12.97,off
06:59:31,12.93,off
06:59:32,12.97,off
06:59:33,12.93,off
06:59:35,12.97,off
06:59:36,12.93,off
06:59:37,12.97,off
06:59:39,12.93,off
06:59:40,12.97,off
06:59:41,12.97,off
06:59:42,12.97,off
06:59:44,12.93,off
06:59:45,12.97,off
06:59:46,12.97,off
06:59:48,12.97,off
06:59:49,12.97,off
06:59:50,12.97,off
06:59:52,12.97,off
06:59:53,12.97,off
06:59:54,12.93,off
06:59:55,12.93,off
06:59:57,12.97,off
06:59:58,12.93,off
07:00:00,12.97,off
07:00:01,12.97,off
07:00:03,12.97,off
07:00:04,12.93,off
07:00:06,12.93,off
07:00:07,12.93,off
07:00:09,12.93,off
07:00:10,12.97,off
07:00:12,12.93,off
07:00:13,12.93,off
07:00:14,12.97,off
07:00:16,12.93,off
07:00:17,12.93,off
07:00:18,12.97,off
07:00:20,12.93,off
07:00:22,12.93,off
07:00:23,12.97,off
07:00:24,12.93,off
07:00:26,12.97,off
07:00:27,12.97,off
07:00:29,12.93,off
07:00:31,12.93,off
07:00:32,12.93,off
07:00:33,12.93,off
07:00:35,12.93,off
07:00:36,12.97,off
07:00:38,12.97,off
07:00:39,12.97,off
07:00:40,12.93,off
07:00:42,12.93,off
07:00:43,12.97,off
07:00:45,12.93,off
07:00:46,12.97,off
07:00:48,12.97,off
07:00:49,12.93,off
07:00:51,12.93,off
07:00:52,12.97,off
07:00:53,12.97,off
07:00:55,12.93,off
07:00:56,12.93,off
07:00:58,12.93,off
07:00:59,12.93,off
07:01:01,12.93,off
07:01:02,12.93,off
07:01:04,12.97,off
07:01:05,12.93,off
07:01:06,12.97,off
07:01:08,12.93,off
07:01:09,12.93,off
07:01:12,12.97,off
07:01:18,12.97,off
07:01:19,12.97,off
07:01:21,12.97,off
07:01:22,12.97,off
07:01:23,12.93,off
07:01:25,12.97,off
07:01:26,12.97,off
07:01:28,12.93,off
07:01:29,12.93,off
07:01:30,12.97,off
07:01:32,12.93,off
07:01:33,12.97,off
07:01:34,12.97,off
07:01:36,12.93,off
07:01:37,12.93,off
07:01:38,12.97,off
07:01:40,12.93,off
07:01:41,12.93,off
07:01:43,12.97,off
07:01:44,12.93,off
07:01:46,12.97,off
07:01:47,12.93,off
07:01:49,12.93,off
07:01:50,12.97,off
07:01:51,12.93,off
07:01:53,12.93,off
07:01:54,12.93,off
07:01:55,12.97,off
07:01:57,12.93,off
07:01:58,12.93,off
07:01:59,12.93,off
07:02:01,12.97,off
07:02:02,12.93,off
07:02:03,12.97,off
07:02:05,12.97,off
07:02:06,12.97,off
07:02:07,12.93,off
07:02:09,12.93,off
07:02:10,12.97,off
07:02:12,12.93,off
07:02:13,12.97,off
07:02:14,12.93,off
07:02:16,12.93,off
07:02:17,12.93,off
07:02:18,12.97,off
07:02:20,12.93,off
07:02:21,12.93,off
07:02:22,12.97,off
07:02:24,12.97,off
07:02:25,12.93,off
07:02:27,12.97,off
07:02:28,12.93,off
07:02:29,12.97,off
07:02:31,12.93,off
07:02:33,12.93,off
07:02:34,12.93,off
07:02:35,12.93,off
07:02:37,12.97,off
07:02:38,12.93,off
07:02:40,12.93,off
07:02:41,12.97,off
07:02:42,12.93,off
07:02:44,12.93,off
07:02:45,12.97,off
07:02:46,12.97,off
07:02:48,12.93,off
07:02:49,12.93,off
07:02:51,12.93,off
07:02:52,12.97,off
07:02:54,12.93,off
07:02:55,12.93,off
07:02:56,12.93,off
07:02:58,12.97,off
07:02:59,12.93,off
07:03:00,12.97,off
07:03:02,12.93,off
07:03:03,12.93,off
07:03:05,12.93,off
07:03:06,12.93,off
07:03:09,12.93,off
07:03:10,12.97,off
07:03:12,12.97,off
07:03:13,12.97,off
07:03:14,12.97,off
07:03:16,12.97,off
07:03:17,12.93,off
07:03:18,12.93,off
07:03:19,12.97,off
07:03:21,12.97,off
07:03:22,12.93,off
07:03:23,12.97,off
07:03:25,12.93,off
07:03:26,12.93,off
07:03:27,12.93,off
07:03:28,12.93,off
07:03:30,12.97,off
07:03:31,12.93,off
07:03:32,12.97,off
07:03:34,12.93,off
07:03:35,12.93,off
07:03:36,12.97,off
07:03:38,12.93,off
07:03:39,12.97,off
07:03:40,12.97,off
07:03:41,12.97,off
07:03:43,12.93,off
07:03:44,12.93,off
07:03:45,12.93,off
07:03:47,12.97,off
07:03:48,12.93,off
07:03:50,12.97,off
07:03:51,12.97,off
07:03:52,12.93,off
07:03:54,12.93,off
07:03:55,12.93,off
07:03:56,12.97,off
07:03:58,12.93,off
07:03:59,12.93,off
07:04:00,12.97,off
07:04:01,12.97,off
07:04:03,12.97,off
07:04:04,12.93,off
07:04:05,12.93,off
07:04:07,12.93,off
07:04:08,12.97,off
07:04:09,12.93,off
07:04:11,12.93,off
07:04:12,12.97,off
07:04:13,12.97,off
07:04:15,12.93,off
07:04:16,12.97,off
07:04:17,12.97,off
07:04:18,12.97,off
07:04:20,12.93,off
07:04:21,12.97,off
07:04:22,12.97,off
07:04:24,12.97,off
07:04:25,12.97,off
07:04:26,12.97,off
07:04:27,12.97,off
07:04:29,12.97,off
07:04:30,12.97,off
07:04:31,12.93,off
07:04:33,12.93,off
07:04:34,12.93,off
07:04:35,12.93,off
07:04:37,12.93,off
07:04:38,12.93,off
07:04:39,12.97,off
07:04:41,12.93,off
07:04:42,12.97,off
07:04:43,12.93,off
07:04:44,12.93,off
07:04:46,12.97,off
07:04:47,12.93,off
07:04:48,12.93,off
07:04:50,12.97,off
07:04:51,12.93,off
07:04:52,12.97,off
07:04:54,12.97,off
07:04:55,12.97,off
07:04:56,12.97,off
07:04:58,12.97,off
07:04:59,12.97,off
07:05:00,12.93,off
07:05:02,12.97,off
07:05:03,12.97,off
07:05:05,12.93,off
07:05:06,12.93,off
07:05:07,12.97,off
07:05:09,12.97,off
07:05:10,12.97,off
07:05:11,12.97,off
07:05:13,12.93,off
07:05:14,12.93,off
07:05:15,12.97,off
07:05:16,12.93,off
07:05:18,12.93,off
07:05:19,12.97,off
07:05:20,12.93,off
07:05:22,12.97,off
07:05:23,12.97,off
07:05:24,12.97,off
07:05:25,12.97,off
07:05:27,12.93,off
07:05:28,12.97,off
07:05:29,12.93,off
07:05:31,12.97,off
07:05:32,12.93,off
07:05:33,12.93,off
07:05:35,12.97,off
07:05:36,12.97,off
07:05:37,12.93,off
07:05:38,12.93,off
07:05:40,12.93,off
07:05:41,12.97,off
07:05:42,12.93,off
07:05:44,12.97,off
07:05:45,12.97,off
07:05:46,12.93,off
07:05:48,12.97,off
07:05:49,12.93,off
07:05:51,12.97,off
07:05:52,12.93,off
07:05:53,12.93,off
07:05:54,12.93,off
07:05:56,12.93,off
07:05:57,12.93,off
07:05:58,12.93,off
07:06:00,12.97,off
07:06:01,12.97,off
07:06:02,12.97,off
07:06:04,12.93,off
07:06:05,12.97,off
07:06:06,12.97,off
07:06:07,12.97,off
07:06:09,12.97,off
07:06:10,12.97,off
07:06:11,12.97,off
07:06:12,12.97,off
07:06:14,12.97,off
07:06:15,12.97,off
07:06:16,12.97,off
07:06:18,12.97,off
07:06:19,12.97,off
07:06:20,12.93,off
07:06:22,12.97,off
07:06:23,12.93,off
07:06:24,12.97,off
07:06:25,12.97,off
07:06:27,12.97,off
07:06:28,12.97,off
07:06:29,12.97,off
07:06:31,12.93,off
07:06:32,12.93,off
07:06:33,12.97,off
07:06:35,12.93,off
07:06:36,12.93,off
07:06:37,12.97,off
07:06:38,12.97,off
07:06:40,12.97,off
07:06:41,12.93,off
07:06:42,12.93,off
07:06:44,12.97,off
07:06:45,12.93,off
07:06:46,12.97,off
07:06:48,12.97,off
07:06:49,12.93,off
07:06:50,12.97,off
07:06:51,12.93,off
07:06:53,12.97,off
07:06:54,12.97,off
07:06:55,12.97,off
07:06:57,12.93,off
07:06:58,12.97,off
07:06:59,12.97,off
07:07:01,12.97,off
07:07:02,12.97,off
07:07:03,12.97,off
07:07:04,12.93,off
07:07:06,12.97,off
07:07:07,12.97,off
07:07:08,12.97,off
07:07:10,12.97,off
07:07:11,12.97,off
07:07:12,12.97,off
07:07:13,12.97,off
07:07:15,12.97,off
07:07:16,12.97,off
07:07:17,12.97,off
07:07:19,12.97,off
07:07:20,12.93,off
07:07:21,12.97,off
07:07:22,12.97,off
07:07:24,12.97,off
07:07:25,12.97,off
07:07:26,12.97,off
07:07:28,12.93,off
07:07:29,12.93,off
07:07:30,12.93,off
07:07:31,12.97,off
07:07:33,12.97,off
07:07:34,12.97,off
07:07:35,12.93,off
07:07:37,12.93,off
07:07:38,12.97,off
07:07:39,12.93,off
07:07:41,12.93,off
07:07:42,12.97,off
07:07:43,12.97,off
07:07:44,12.93,off
07:07:46,12.97,off
07:07:47,12.93,off
07:07:48,12.93,off
07:07:50,12.93,off
07:07:51,12.97,off
07:07:52,12.93,off
07:07:54,12.97,off
07:07:55,12.93,off
07:07:56,12.97,off
07:07:57,12.97,off
07:07:59,12.97,off
07:08:00,12.93,off
07:08:01,12.97,off
07:08:03,12.97,off
07:08:04,12.97,off
07:08:05,12.97,off
07:08:07,12.93,off
07:08:08,12.97,off
07:08:09,12.93,off
07:08:11,12.93,off
07:08:12,12.97,off
07:08:13,12.97,off
07:08:15,12.93,off
07:08:16,12.97,off
07:08:17,12.97,off
07:08:18,12.93,off
07:08:20,12.97,off
07:08:21,12.93,off
07:08:22,12.93,off
07:08:24,12.93,off
07:08:25,12.93,off
07:08:26,12.97,off
07:08:28,12.93,off
07:08:29,12.97,off
07:08:30,12.93,off
07:08:32,12.93,off
07:08:33,12.93,off
07:08:34,12.97,off
07:08:36,12.97,off
07:08:37,12.93,off
07:08:38,12.97,off
07:08:39,12.93,off
07:08:41,12.93,off
07:08:42,12.97,off
07:08:43,12.93,off
07:08:45,12.97,off
07:08:46,12.97,off
07:08:47,12.97,off
07:08:49,12.97,off
07:08:50,12.93,off
07:08:51,12.93,off
07:08:53,12.97,off
07:08:54,12.93,off
07:08:55,12.93,off
07:08:56,12.93,off
07:08:58,12.93,off
07:08:59,12.93,off
07:09:00,12.93,off
07:09:02,12.93,off
07:09:03,12.97,off
07:09:04,12.93,off
07:09:06,12.97,off
07:09:07,12.93,off
07:09:08,12.93,off
07:09:09,12.93,off
07:09:11,12.97,off
07:09:12,12.97,off
07:09:13,12.97,off
07:09:15,12.93,off
07:09:16,12.97,off
07:09:17,12.97,off
07:09:19,12.97,off
07:09:20,12.93,off
07:09:21,12.97,off
07:09:22,12.97,off
07:09:24,12.93,off
07:09:25,12.93,off
07:09:26,12.93,off
07:09:28,12.97,off
07:09:29,12.97,off
07:09:30,12.97,off
07:09:31,12.97,off
07:09:33,12.93,off
07:09:34,12.97,off
07:09:35,12.93,off
07:09:37,12.97,off
07:09:38,12.93,off
07:09:39,12.97,off
07:09:40,12.97,off
07:09:42,12.93,off
07:09:43,12.93,off
07:09:44,12.97,off
07:09:46,12.93,off
07:09:47,12.97,off
07:09:48,12.93,off
07:09:49,12.97,off
07:09:51,12.93,off
07:09:52,12.97,off
07:09:53,12.93,off
07:09:55,12.97,off
07:09:56,12.93,off
07:09:57,12.97,off
07:09:58,12.93,off
07:10:00,12.93,off
07:10:01,12.93,off
07:10:02,12.93,off
07:10:04,12.93,off
07:10:05,12.97,off
07:10:06,12.93,off
07:10:07,12.97,off
07:10:09,12.97,off
07:10:10,12.97,off
07:10:11,12.97,off
07:10:13,12.97,off
07:10:14,12.93,off
07:10:15,12.93,off
07:10:17,12.93,off
07:10:18,12.93,off
07:10:19,12.97,off
07:10:20,12.93,off
07:10:22,12.97,off
07:10:23,12.93,off
07:10:24,12.97,off
07:10:26,12.97,off
07:10:27,12.97,off
07:10:28,12.97,off
07:10:29,12.97,off
07:10:31,12.93,off
07:10:32,12.97,off
07:10:33,12.97,off
07:10:35,12.97,off
07:10:36,12.97,off
07:10:37,12.97,off
07:10:38,12.97,off
07:10:40,12.97,off
07:10:41,12.97,off
07:10:42,12.97,off
07:10:43,12.97,off
07:10:45,12.93,off
07:10:46,12.93,off
07:10:48,12.97,off
07:10:49,12.93,off
07:10:50,12.97,off
07:10:51,12.93,off
07:10:53,12.97,off
07:10:54,12.93,off
07:10:55,12.97,off
07:10:57,12.97,off
07:10:58,12.93,off
07:10:59,12.97,off
07:11:01,12.93,off
07:11:02,12.97,off
07:11:03,12.93,off
07:11:04,12.97,off
07:11:06,12.97,off
07:11:07,12.97,off
07:11:08,12.97,off
07:11:10,12.97,off
07:11:11,12.97,off
07:11:12,12.97,off
07:11:13,12.97,off
07:11:15,12.97,off
07:11:16,12.97,off
07:11:17,12.97,off
07:11:19,12.97,off
07:11:20,12.97,off
07:11:21,12.97,off
