Time ,Battery Voltage ,Relay Status 
10:29:23,12.99,off
10:29:27,12.97,off
10:29:29,13.01,off
10:29:32,13.01,off
10:29:34,13.01,off
10:29:37,12.97,off
10:29:40,12.97,off
10:29:42,13.01,off
10:29:45,12.97,off
10:29:48,13.01,off
10:29:51,13.01,off
10:29:53,12.97,off
10:29:56,12.99,off
10:29:58,13.01,off
10:30:01,12.99,off
10:30:04,12.97,off
10:30:06,12.99,off
10:30:08,13.01,off
10:30:10,13.01,off
10:30:12,13.01,off
10:30:14,13.01,off
10:30:17,13.01,off
10:30:18,12.99,off
10:30:20,12.99,off
10:31:02,13.01,off
10:31:04,12.99,off
10:31:06,12.99,off
10:31:09,13.01,off
10:31:11,12.99,off
10:31:14,13.01,off
10:31:16,13.01,off
10:31:18,12.99,off
10:31:20,13.01,off
10:31:22,12.97,off
10:31:25,12.99,off
10:31:27,13.01,off
10:31:29,13.01,off
10:31:39,13.01,off
10:31:42,12.99,off
10:31:53,13.01,off
10:31:56,12.99,off
10:31:59,12.99,off
10:32:01,12.99,off
10:32:04,13.01,off
10:32:06,12.99,off
10:32:08,12.97,off
10:32:13,13.01,off
10:32:15,12.97,off
10:32:17,13.01,off
10:32:19,13.01,off
10:32:21,12.99,off
10:32:23,12.99,off
10:32:25,12.99,off
10:32:28,12.99,off
10:32:30,13.01,off
10:32:32,12.97,off
10:32:36,12.99,off
10:32:38,12.99,off
10:32:40,12.99,off
10:32:45,12.99,off
10:32:46,13.01,off
10:32:48,12.99,off
10:32:52,12.99,off
10:32:54,12.97,off
10:32:57,12.99,off
10:33:01,12.99,off
10:33:03,12.99,off
10:33:05,12.99,off
10:33:07,12.99,off
10:33:12,12.97,off
10:33:14,13.01,off
10:33:16,13.01,off
10:33:18,13.01,off
10:33:19,13.01,off
10:33:29,12.99,off
10:33:34,13.01,off
10:33:36,12.97,off
10:33:39,13.01,off
10:33:41,12.99,off
10:33:43,13.01,off
10:33:45,12.99,off
10:33:47,12.99,off
10:33:49,12.97,off
10:33:55,12.99,off
10:33:57,12.99,off
10:33:59,13.01,off
10:34:03,12.97,off
10:34:05,13.01,off
10:34:07,13.01,off
10:34:09,12.99,off
10:34:11,12.99,off
10:34:13,12.97,off
10:34:15,13.01,off
10:34:17,12.99,off
10:34:20,12.99,off
10:34:24,12.99,off
10:34:25,13.01,off
10:34:27,12.97,off
10:34:31,12.99,off
10:34:33,13.01,off
10:34:35,12.99,off
10:34:37,12.97,off
10:34:39,12.97,off
10:34:41,12.99,off
10:34:43,13.01,off
10:34:45,13.01,off
10:34:46,13.01,off
10:34:49,12.99,off
10:34:51,12.99,off
10:34:52,12.99,off
10:34:54,12.97,off
10:34:56,12.99,off
10:34:58,12.99,off
10:35:00,13.01,off
10:35:01,13.01,off
10:35:03,13.01,off
10:35:04,12.97,off
10:35:06,13.01,off
10:35:08,13.01,off
10:35:10,13.01,off
10:35:12,13.01,off
10:35:14,12.99,off
10:35:16,13.01,off
10:35:17,12.99,off
10:35:19,12.97,off
10:35:20,12.99,off
10:35:22,12.97,off
10:35:23,13.01,off
10:35:24,12.99,off
10:35:25,13.01,off
10:35:27,12.99,off
10:35:28,12.99,off
10:35:30,12.99,off
10:35:31,12.99,off
10:35:32,13.01,off
10:35:34,12.99,off
10:35:35,12.99,off
10:35:37,12.97,off
10:35:39,12.99,off
10:35:40,12.99,off
10:35:43,12.97,off
10:35:44,12.97,off
10:35:46,13.01,off
10:35:49,12.99,off
10:35:51,12.99,off
10:35:52,12.99,off
10:35:55,12.99,off
10:35:57,13.01,off
10:35:59,12.99,off
10:36:01,12.99,off
10:36:03,12.97,off
10:36:05,13.01,off
10:36:07,12.99,off
10:36:09,13.01,off
10:36:11,13.01,off
10:36:14,12.99,off
10:36:16,12.99,off
10:36:18,13.01,off
10:36:20,12.99,off
10:36:22,12.99,off
10:36:24,12.99,off
10:36:27,12.99,off
10:36:29,12.99,off
10:36:32,13.01,off
10:36:34,13.01,off
10:36:37,12.99,off
10:36:38,12.97,off
10:36:40,12.99,off
10:36:41,13.01,off
10:36:43,13.01,off
10:36:45,12.99,off
10:36:47,13.01,off
10:36:49,12.99,off
10:36:51,13.01,off
10:36:52,12.99,off
10:36:55,12.97,off
10:36:57,13.01,off
10:36:58,12.99,off
10:37:01,13.01,off
10:37:04,13.01,off
10:37:06,12.99,off
10:37:08,13.01,off
10:37:10,12.99,off
10:37:13,12.97,off
10:37:14,13.01,off
10:37:16,12.99,off
10:37:17,13.01,off
10:37:19,13.01,off
10:37:20,12.99,off
10:37:22,12.99,off
10:37:24,12.99,off
10:37:26,13.01,off
10:37:28,12.99,off
10:37:29,13.01,off
10:37:31,13.01,off
10:37:33,13.01,off
10:37:34,12.97,off
10:37:36,12.97,off
10:37:38,13.01,off
10:37:40,12.99,off
10:37:42,13.01,off
10:37:45,12.99,off
10:37:47,12.99,off
10:37:49,12.97,off
10:37:50,12.97,off
10:37:52,12.97,off
10:37:54,13.01,off
10:37:56,12.99,off
10:37:58,12.99,off
10:38:00,12.99,off
10:38:01,12.99,off
10:38:05,13.01,off
10:38:07,12.99,off
10:38:10,13.01,off
10:38:12,12.99,off
10:38:14,12.97,off
10:38:19,12.97,off
10:38:21,13.01,off
10:38:23,13.01,off
10:38:25,13.01,off
10:38:27,12.97,off
10:38:29,12.99,off
10:38:32,12.99,off
16:49:02,13.01,off
16:49:04,12.97,off
16:49:06,12.97,off
16:49:08,12.97,off
16:49:09,12.97,off
16:49:10,12.97,off
16:49:12,12.97,off
16:49:13,13.01,off
16:49:14,12.97,off
16:49:16,12.97,off
16:49:18,12.99,off
16:49:20,12.97,off
16:49:21,13.01,off
16:49:22,12.97,off
16:49:24,13.01,off
16:49:25,13.01,off
16:49:26,13.01,off
16:49:28,12.97,off
16:49:30,12.97,off
16:49:32,13.01,off
16:49:33,12.97,off
16:49:34,12.97,off
16:49:36,13.01,off
16:49:37,12.97,off
16:49:38,13.01,off
16:49:40,13.01,off
16:49:41,13.01,off
16:49:42,13.01,off
16:49:43,12.97,off
16:49:45,12.97,off
16:49:46,13.01,off
16:49:47,13.01,off
16:49:49,12.99,off
16:49:50,13.01,off
16:49:51,12.97,off
16:49:53,12.97,off
16:49:54,13.01,off
16:49:56,12.97,off
16:49:57,12.97,off
16:49:58,13.01,off
16:50:00,12.97,off
16:50:01,13.01,off
16:50:03,12.97,off
16:50:04,12.97,off
16:50:06,12.97,off
16:50:07,12.97,off
16:50:08,13.01,off
16:50:10,13.01,off
16:50:11,12.97,off
16:50:12,12.97,off
16:50:14,13.01,off
16:50:15,12.97,off
16:50:16,13.01,off
16:50:17,12.97,off
16:50:19,12.97,off
16:50:20,12.97,off
16:50:22,12.97,off
16:50:23,13.01,off
16:50:24,13.01,off
16:50:26,12.97,off
16:50:27,12.97,off
16:50:28,12.97,off
16:50:29,13.01,off
16:50:31,13.01,off
16:50:32,12.97,off
16:50:34,12.97,off
16:50:35,12.97,off
16:50:37,13.01,off
16:50:39,12.97,off
16:50:41,12.97,off
16:50:42,13.01,off
16:50:43,12.97,off
16:50:45,13.01,off
16:50:46,13.01,off
16:50:48,13.01,off
16:50:49,13.01,off
16:50:50,12.97,off
16:50:52,13.01,off
16:50:53,12.97,off
16:50:54,13.01,off
16:50:56,13.01,off
16:50:57,12.97,off
16:50:59,12.97,off
16:51:00,13.01,off
16:51:02,13.01,off
16:51:03,13.01,off
16:51:04,13.01,off
16:51:06,12.99,off
16:51:07,12.97,off
16:51:09,12.97,off
16:51:10,13.01,off
16:51:11,13.01,off
16:51:13,12.97,off
16:51:14,12.97,off
16:51:15,12.97,off
16:51:17,13.01,off
16:51:18,12.97,off
16:51:19,12.97,off
16:51:21,12.97,off
16:51:22,12.97,off
16:51:23,12.97,off
16:51:24,12.97,off
16:51:26,12.97,off
16:51:27,12.97,off
16:51:28,12.97,off
16:51:30,13.01,off
16:51:31,12.97,off
16:51:33,12.97,off
16:51:34,12.97,off
16:51:35,12.97,off
16:51:37,13.01,off
16:51:38,13.01,off
16:51:39,13.01,off
16:51:41,13.01,off
16:51:42,12.97,off
16:51:43,13.01,off
16:51:44,12.97,off
16:51:46,12.97,off
16:51:47,12.99,off
16:51:48,13.01,off
16:51:50,12.97,off
16:51:51,13.01,off
16:51:52,12.97,off
16:51:54,13.01,off
16:51:55,13.01,off
16:51:56,12.97,off
16:51:58,12.97,off
16:51:59,12.99,off
16:52:00,12.97,off
16:52:02,12.97,off
16:52:03,13.01,off
16:52:04,12.97,off
16:52:06,12.97,off
16:52:07,13.01,off
16:52:08,12.97,off
16:52:10,13.01,off
16:52:11,12.97,off
16:52:12,12.97,off
16:52:16,12.97,off
16:52:20,12.97,off
16:52:21,13.01,off
16:52:22,12.97,off
16:52:24,12.97,off
16:52:25,13.01,off
16:52:26,12.99,off
16:52:27,12.97,off
16:52:29,13.01,off
16:52:30,13.01,off
16:52:32,13.01,off
16:52:33,12.97,off
16:52:34,12.97,off
16:52:36,13.01,off
16:52:37,13.01,off
16:52:38,12.97,off
16:52:40,12.97,off
16:52:41,12.97,off
16:52:42,12.97,off
16:52:44,12.97,off
16:52:45,13.01,off
16:52:46,13.01,off
16:52:47,12.97,off
16:52:49,13.01,off
16:52:50,12.97,off
16:52:52,12.97,off
16:52:53,12.97,off
16:52:54,13.01,off
16:52:56,12.97,off
16:52:57,12.97,off
16:52:59,13.01,off
16:53:00,12.97,off
16:53:01,12.97,off
16:53:03,12.97,off
16:53:04,12.97,off
16:53:05,12.97,off
16:53:07,12.99,off
16:53:08,13.01,off
16:53:10,13.01,off
16:53:11,13.01,off
16:53:12,13.01,off
16:53:13,13.01,off
16:53:15,12.97,off
16:53:16,13.01,off
16:53:17,12.97,off
16:53:19,13.01,off
16:53:20,12.97,off
16:53:21,13.01,off
16:53:23,13.01,off
16:53:24,13.01,off
16:53:25,12.97,off
16:53:27,12.97,off
16:53:28,12.97,off
16:53:29,13.01,off
16:53:31,12.97,off
16:53:32,12.97,off
16:53:33,12.97,off
16:53:35,13.01,off
16:53:36,12.97,off
16:53:37,13.01,off
16:53:38,12.97,off
16:53:40,13.01,off
16:53:41,12.97,off
16:53:42,12.97,off
16:53:44,13.01,off
16:53:45,13.01,off
16:53:47,12.97,off
16:53:48,13.01,off
16:53:50,12.97,off
16:53:51,13.01,off
16:53:52,12.97,off
16:53:53,13.01,off
16:53:55,12.97,off
16:53:56,12.97,off
16:53:57,13.01,off
16:53:59,12.97,off
16:54:00,12.97,off
16:54:01,13.01,off
16:54:03,13.01,off
16:54:04,13.01,off
16:54:05,12.97,off
16:54:07,12.97,off
16:54:08,12.97,off
16:54:09,13.01,off
16:54:11,13.01,off
16:54:12,12.97,off
16:54:13,12.97,off
16:54:15,12.97,off
16:54:16,13.01,off
16:54:18,13.01,off
16:54:19,12.97,off
16:54:20,13.01,off
16:54:22,13.01,off
16:54:23,12.99,off
16:54:25,12.97,off
16:54:26,12.97,off
16:54:27,13.01,off
16:54:28,13.01,off
16:54:30,12.97,off
16:54:31,12.97,off
16:54:33,12.97,off
16:54:34,13.01,off
