Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
17:56:39,26.15,91.03,1.37,35.81,off,0.0
17:56:40,26.14,90.97,1.37,35.67,off,0.0
17:56:42,26.15,90.95,1.37,35.61,off,0.0
17:56:43,26.15,90.95,1.37,35.61,off,0.0
17:56:45,26.15,90.97,1.36,35.55,off,0.0
17:56:46,26.15,90.93,1.36,35.52,off,0.0
17:56:48,26.13,90.91,1.37,35.46,off,0.0
17:56:49,26.16,90.93,1.37,35.43,off,0.0
17:56:51,26.16,90.89,1.36,35.32,off,0.0
17:56:52,26.15,90.9,1.37,35.32,off,0.0
17:56:54,26.16,90.84,1.36,35.2,off,0.0
17:56:55,26.15,90.81,1.36,35.29,off,0.0
17:56:57,26.16,90.82,1.36,35.03,off,0.0
17:56:58,26.16,90.83,1.36,35.11,off,0.0
17:56:59,26.16,90.85,1.36,35.0,off,0.0
17:57:01,26.16,90.89,1.36,34.85,off,0.0
17:57:03,26.16,90.92,1.36,34.85,off,0.0
17:57:05,26.16,90.94,1.36,34.74,off,0.0
17:57:06,26.16,90.93,1.35,34.71,off,0.0
17:57:08,26.18,90.99,1.36,34.71,off,0.0
17:57:09,26.16,90.97,1.37,34.56,off,0.0
17:57:10,26.16,90.97,1.36,34.65,off,0.0
17:57:12,26.13,90.93,1.36,34.5,off,0.0
17:57:14,26.15,90.95,1.36,34.42,off,0.0
17:57:15,26.17,90.94,1.37,34.33,off,0.0
17:57:16,26.17,90.92,1.42,34.21,off,0.0
17:57:18,26.17,90.96,1.35,34.16,off,0.0
17:57:20,26.16,90.99,1.35,34.24,off,0.0
17:57:22,26.16,91.04,1.36,34.13,off,0.0
17:57:23,26.17,91.05,1.35,34.04,off,0.0
17:57:25,26.15,91.05,1.35,33.92,off,0.0
17:57:26,26.15,91.07,1.36,33.95,off,0.0
17:57:28,26.18,91.13,1.35,33.84,off,0.0
17:57:29,26.16,91.14,1.36,33.75,off,0.0
17:57:31,26.17,91.16,1.34,33.75,off,0.0
17:57:32,26.17,91.14,1.36,33.69,off,0.0
17:57:34,26.15,91.12,1.34,33.58,off,0.0
17:57:35,26.19,91.13,1.36,33.46,off,0.0
17:57:37,26.17,91.17,1.35,33.46,off,0.0
17:57:38,26.19,91.18,1.36,33.46,off,0.0
17:57:39,26.18,91.16,1.36,33.34,off,0.0
17:57:41,26.17,91.15,1.36,33.4,off,0.0
17:57:42,26.19,91.14,1.37,33.31,off,0.0
17:57:44,26.17,91.2,1.36,33.11,off,0.0
17:57:45,26.19,91.26,1.36,33.26,off,0.0
17:57:47,26.18,91.33,1.36,33.0,off,0.0
17:57:48,26.16,91.38,1.35,33.0,off,0.0
17:57:50,26.18,91.46,1.35,32.88,off,0.0
17:57:51,26.16,91.52,1.36,32.85,off,0.0
17:57:52,26.16,91.54,1.34,32.85,off,0.0
17:57:54,26.16,91.52,1.29,32.76,off,0.0
17:57:55,26.16,91.51,1.33,32.73,off,0.0
17:57:57,26.18,91.48,1.35,32.65,off,0.0
17:57:58,26.17,91.43,1.36,32.53,off,0.0
17:58:00,26.17,91.42,1.34,32.47,off,0.0
17:58:01,26.2,91.42,1.36,32.41,off,0.0
17:58:02,26.18,91.45,1.36,32.36,off,0.0
17:58:04,26.18,91.45,1.34,32.36,off,0.0
17:58:06,26.18,91.44,1.34,32.18,off,0.0
17:58:07,26.18,91.47,1.36,32.12,off,0.0
17:58:08,26.19,91.46,1.26,32.15,off,0.0
17:58:10,26.19,91.38,1.34,32.07,off,0.0
17:58:11,26.2,91.29,1.37,31.98,off,0.0
17:58:13,26.2,91.2,1.33,31.89,off,0.0
17:58:15,26.19,91.11,1.36,31.83,off,0.0
17:58:16,26.19,91.05,1.35,31.78,off,0.0
17:58:18,26.17,91.0,1.37,31.75,off,0.0
17:58:19,26.18,90.98,1.35,31.66,off,0.0
17:58:21,26.18,91.05,1.35,31.6,off,0.0
17:58:22,26.19,91.08,1.35,31.49,off,0.0
17:58:23,26.18,91.06,1.35,31.43,off,0.0
17:58:25,26.19,91.06,1.36,31.52,off,0.0
17:58:26,26.19,91.06,1.36,31.43,off,0.0
17:58:27,26.17,91.04,1.36,31.4,off,0.0
17:58:29,26.16,91.03,1.34,31.31,off,0.0
17:58:30,26.2,91.04,1.36,31.2,off,0.0
17:58:32,26.19,91.03,1.35,31.2,off,0.0
17:58:34,26.17,91.03,1.35,31.14,off,0.0
17:58:35,26.19,91.07,1.33,31.02,off,0.0
17:58:37,26.18,91.07,1.34,30.96,off,0.0
17:58:38,26.19,91.1,1.35,30.93,off,0.0
17:58:40,26.18,91.08,1.35,30.91,off,0.0
17:58:41,26.2,91.12,1.34,30.79,off,0.0
17:58:43,26.17,91.09,1.34,30.82,off,0.0
17:58:44,26.2,91.11,1.34,30.62,off,0.0
17:58:45,26.2,91.11,1.35,30.76,off,0.0
17:58:47,26.19,91.12,1.34,30.62,off,0.0
17:58:48,26.2,91.1,1.35,30.5,off,0.0
17:58:50,26.2,91.1,1.35,30.44,off,0.0
17:58:51,26.22,91.11,1.34,30.44,off,0.0
17:58:53,26.19,91.06,1.35,30.38,off,0.0
17:58:54,26.18,91.05,1.35,30.27,off,0.0
17:58:56,26.19,91.05,1.36,30.21,off,0.0
17:58:58,26.23,91.05,1.35,30.09,off,0.0
17:59:00,26.22,91.06,1.35,30.12,off,0.0
17:59:01,26.21,91.13,1.35,29.92,off,0.0
17:59:03,26.2,91.14,1.36,29.92,off,0.0
17:59:05,26.2,91.15,1.35,29.86,off,0.0
17:59:06,26.19,91.15,1.35,29.89,off,0.0
17:59:07,26.2,91.14,1.33,29.89,off,0.0
17:59:09,26.22,91.16,1.34,29.75,off,0.0
17:59:10,26.2,91.14,1.36,29.75,off,0.0
17:59:12,26.22,91.15,1.34,29.72,off,0.0
17:59:13,26.2,91.08,1.36,29.63,off,0.0
17:59:15,26.22,91.07,1.36,29.51,off,0.0
17:59:16,26.2,91.0,1.35,29.46,off,0.0
17:59:18,26.22,90.97,1.36,29.46,off,0.0
17:59:19,26.22,90.94,1.35,29.46,off,0.0
17:59:21,26.23,90.92,1.35,29.37,off,0.0
17:59:22,26.2,90.88,1.34,29.31,off,0.0
17:59:24,26.22,90.82,1.34,29.22,off,0.0
17:59:26,26.22,90.84,1.34,29.17,off,0.0
17:59:28,26.2,90.83,1.34,29.05,off,0.0
17:59:29,26.22,90.85,1.34,29.08,off,0.0
17:59:31,26.21,90.84,1.34,28.88,off,0.0
17:59:32,26.22,90.83,1.34,29.02,off,0.0
17:59:33,26.21,90.84,1.35,28.88,off,0.0
17:59:35,26.18,90.88,1.33,28.88,off,0.0
17:59:36,26.2,90.92,1.35,28.9,off,0.0
17:59:38,26.21,90.95,1.35,28.82,off,0.0
17:59:39,26.21,90.96,1.35,28.67,off,0.0
17:59:41,26.21,90.97,1.34,28.53,off,0.0
17:59:43,26.2,90.97,1.35,28.47,off,0.0
17:59:44,26.22,90.96,1.34,28.53,off,0.0
17:59:46,26.2,90.96,1.34,28.47,off,0.0
17:59:47,26.23,90.89,1.35,28.41,off,0.0
17:59:49,26.2,90.85,1.34,28.3,off,0.0
17:59:51,26.24,90.83,1.35,28.3,off,0.0
17:59:52,26.2,90.75,1.34,28.18,off,0.0
17:59:54,26.22,90.75,1.34,28.32,off,0.0
17:59:55,26.23,90.73,1.31,28.12,off,0.0
17:59:56,26.2,90.72,1.32,28.06,off,0.0
17:59:58,26.2,90.66,1.33,28.01,off,0.0
17:59:59,26.23,90.61,1.35,27.98,off,0.0
18:00:01,26.2,90.53,1.33,27.89,off,0.0
18:00:02,26.23,90.47,1.35,27.77,off,0.0
18:00:04,26.2,90.44,1.33,27.72,off,0.0
18:00:06,26.2,90.41,1.33,27.74,off,0.0
18:00:07,26.2,90.39,1.35,27.66,off,0.0
18:00:08,26.2,90.4,1.35,27.66,off,0.0
18:00:10,26.2,90.39,1.35,27.54,off,0.0
18:00:11,26.21,90.41,1.35,27.43,off,0.0
18:00:13,26.2,90.4,1.35,27.48,off,0.0
18:00:14,26.2,90.39,1.34,27.37,off,0.0
18:00:15,26.18,90.39,1.34,27.34,off,0.0
18:00:17,26.2,90.36,1.34,27.28,off,0.0
18:00:19,26.23,90.36,1.34,27.14,off,0.0
18:00:20,26.21,90.33,1.32,27.16,off,0.0
18:00:22,26.2,90.42,1.33,27.05,off,0.0
18:00:23,26.21,90.43,1.36,26.96,off,0.0
18:00:25,26.2,90.38,1.3,26.99,off,0.0
18:00:26,26.2,90.44,1.34,26.85,off,0.0
18:00:27,26.2,90.47,1.33,26.79,off,0.0
18:00:29,26.22,90.49,1.33,26.79,off,0.0
18:00:31,26.22,90.49,1.32,26.76,off,0.0
18:00:32,26.2,90.5,1.3,26.67,off,0.0
18:00:33,26.22,90.46,1.34,26.5,off,0.0
18:00:35,26.22,90.44,1.34,26.56,off,0.0
18:00:36,26.2,90.42,1.35,26.44,off,0.0
18:00:38,26.22,90.4,1.35,26.38,off,0.0
18:00:39,26.22,90.42,1.35,26.32,off,0.0
18:00:40,26.21,90.4,1.34,26.32,off,0.0
18:00:42,26.19,90.4,1.34,26.21,off,0.0
18:00:43,26.2,90.42,1.34,26.15,off,0.0
18:00:45,26.19,90.46,1.34,26.09,off,0.0
18:00:46,26.19,90.46,1.36,26.03,off,0.0
18:00:47,26.22,90.47,1.33,26.03,off,0.0
18:00:49,26.2,90.41,1.32,25.98,off,0.0
18:00:50,26.19,90.4,1.32,25.92,off,0.0
18:00:52,26.2,90.4,1.33,25.74,off,0.0
18:00:53,26.19,90.36,1.34,25.74,off,0.0
18:00:54,26.2,90.35,1.33,25.77,off,0.0
18:00:56,26.2,90.31,1.32,25.69,off,0.0
18:00:57,26.19,90.31,1.33,25.57,off,0.0
18:00:58,26.2,90.3,1.34,25.57,off,0.0
18:01:00,26.2,90.32,1.33,25.54,off,0.0
18:01:01,26.21,90.35,1.34,25.4,off,0.0
18:01:03,26.19,90.37,1.31,25.54,off,0.0
18:01:04,26.19,90.42,1.33,25.4,off,0.0
18:01:06,26.18,90.41,1.34,25.22,off,0.0
18:01:07,26.2,90.4,1.32,25.22,off,0.0
18:01:09,26.22,90.39,1.35,25.11,off,0.0
18:01:10,26.17,90.37,1.31,25.05,off,0.0
18:01:12,26.19,90.42,1.32,25.08,off,0.0
18:01:14,26.19,90.48,1.34,24.87,off,0.0
18:01:15,26.2,90.59,1.32,24.87,off,0.0
18:01:17,26.17,90.63,1.33,24.82,off,0.0
18:01:19,26.21,90.65,1.32,24.82,off,0.0
18:01:21,26.21,90.67,1.34,24.64,off,0.0
18:01:22,26.2,90.73,1.32,24.67,off,0.0
18:01:24,26.2,90.74,1.33,24.53,off,0.0
18:01:25,26.21,90.77,1.34,24.53,off,0.0
18:01:27,26.18,90.78,1.33,24.47,off,0.0
18:01:28,26.21,90.77,1.3,24.44,off,0.0
18:01:30,26.18,90.81,1.3,24.35,off,0.0
18:01:32,26.21,90.85,1.33,24.32,off,0.0
18:01:33,26.19,90.87,1.35,24.24,off,0.0
18:01:34,26.19,90.85,1.32,24.18,off,0.0
18:01:36,26.19,90.83,1.26,24.18,off,0.0
18:01:37,26.2,90.84,1.33,24.09,off,0.0
18:01:39,26.19,90.83,1.32,23.89,off,0.0
18:01:41,26.2,90.8,1.33,23.95,off,0.0
18:01:42,26.19,90.8,1.33,23.98,off,0.0
18:01:44,26.17,90.82,1.31,23.98,off,0.0
18:01:45,26.22,90.82,1.33,23.8,off,0.0
18:01:46,26.19,90.86,1.34,23.77,off,0.0
18:01:48,26.2,90.89,1.35,23.8,off,0.0
18:01:49,26.22,90.93,1.34,23.74,off,0.0
18:01:51,26.19,90.92,1.33,23.69,off,0.0
18:01:52,26.19,90.96,1.34,23.54,off,0.0
18:01:54,26.2,90.98,1.33,23.48,off,0.0
18:01:55,26.18,91.01,1.33,23.48,off,0.0
18:01:57,26.19,90.99,1.35,23.43,off,0.0
18:01:58,26.2,91.03,1.32,23.43,off,0.0
18:01:59,26.19,91.02,1.33,23.37,off,0.0
18:02:01,26.21,91.02,1.34,23.31,off,0.0
18:02:03,26.2,91.02,1.32,23.19,off,0.0
18:02:04,26.22,91.06,1.34,23.22,off,0.0
18:02:05,26.23,91.05,1.34,23.14,off,0.0
18:02:07,26.23,91.04,1.34,23.08,off,0.0
18:02:08,26.23,91.06,1.34,23.11,off,0.0
18:02:10,26.2,91.02,1.29,23.05,off,0.0
18:02:11,26.2,90.99,1.34,23.05,off,0.0
18:02:13,26.22,90.96,1.34,22.9,off,0.0
18:02:15,26.2,90.91,1.31,22.79,off,0.0
18:02:16,26.22,90.9,1.33,22.79,off,0.0
18:02:18,26.21,90.88,1.33,22.79,off,0.0
18:02:20,26.22,90.89,1.33,22.7,off,0.0
18:02:21,26.22,90.88,1.32,22.67,off,0.0
18:02:23,26.21,90.85,1.34,22.56,off,0.0
18:02:24,26.23,90.87,1.32,22.59,off,0.0
18:02:26,26.22,90.88,1.31,22.59,off,0.0
18:02:27,26.22,90.82,1.32,22.47,off,0.0
18:02:28,26.23,90.88,1.31,22.38,off,0.0
18:02:29,26.21,90.89,1.35,22.38,off,0.0
18:02:31,26.23,90.9,1.32,22.38,off,0.0
18:02:33,26.23,90.94,1.33,22.27,off,0.0
18:02:34,26.23,90.96,1.33,22.3,off,0.0
18:02:35,26.24,91.06,1.33,22.24,off,0.0
18:02:37,26.2,91.07,1.33,22.21,off,0.0
18:02:38,26.22,91.05,1.35,22.12,off,0.0
18:02:40,26.24,91.06,1.33,22.06,off,0.0
18:02:41,26.24,91.07,1.31,21.98,off,0.0
18:02:42,26.22,91.13,1.29,22.04,off,0.0
18:02:44,26.23,91.16,1.31,21.86,off,0.0
18:02:46,26.22,91.14,1.33,21.8,off,0.0
18:02:48,26.22,91.21,1.29,21.83,off,0.0
18:02:50,26.24,91.24,1.3,21.72,off,0.0
18:02:51,26.24,91.26,1.32,21.72,off,0.0
18:02:52,26.23,91.19,1.32,21.72,off,0.0
18:02:54,26.21,91.14,1.3,21.57,off,0.0
18:02:55,26.24,91.08,1.32,21.51,off,0.0
18:02:56,26.22,91.09,1.31,21.48,off,0.0
18:02:58,26.24,91.06,1.32,21.4,off,0.0
18:03:00,26.24,90.98,1.33,21.28,off,0.0
18:03:01,26.23,90.99,1.3,21.37,off,0.0
18:03:02,26.23,90.99,1.33,21.22,off,0.0
18:03:04,26.25,90.97,1.33,21.25,off,0.0
18:03:05,26.26,90.95,1.29,21.25,off,0.0
18:03:07,26.26,90.92,1.31,21.2,off,0.0
18:03:08,26.24,90.86,1.33,21.14,off,0.0
18:03:10,26.28,90.85,1.32,21.05,off,0.0
18:03:11,26.25,90.81,1.32,20.99,off,0.0
18:03:12,26.26,90.78,1.32,20.88,off,0.0
18:03:14,26.26,90.76,1.32,20.82,off,0.0
18:03:15,26.26,90.75,1.32,20.85,off,0.0
18:03:17,26.28,90.75,1.33,20.82,off,0.0
18:03:18,26.27,90.69,1.29,20.79,off,0.0
18:03:20,26.29,90.67,1.31,20.64,off,0.0
18:03:21,26.26,90.61,1.31,20.64,off,0.0
18:03:23,26.27,90.59,1.31,20.62,off,0.0
18:03:25,26.28,90.63,1.32,20.56,off,0.0
18:03:26,26.28,90.62,1.31,20.53,off,0.0
18:03:27,26.25,90.62,1.31,20.47,off,0.0
18:03:29,26.28,90.66,1.31,20.36,off,0.0
18:03:30,26.27,90.68,1.3,20.36,off,0.0
18:03:31,26.28,90.71,1.32,20.38,off,0.0
18:03:33,26.29,90.73,1.3,20.27,off,0.0
18:03:35,26.28,90.73,1.32,20.18,off,0.0
18:03:36,26.28,90.7,1.31,20.21,off,0.0
18:03:38,26.29,90.7,1.32,20.21,off,0.0
18:03:39,26.28,90.7,1.29,20.15,off,0.0
18:03:40,26.31,90.74,1.29,20.07,off,0.0
18:03:42,26.3,90.73,1.32,20.01,off,0.0
18:03:43,26.28,90.7,1.32,19.95,off,0.0
18:03:45,26.3,90.71,1.32,19.98,off,0.0
18:03:46,26.27,90.74,1.33,19.89,off,0.0
18:03:48,26.28,90.69,1.33,19.92,off,0.0
18:03:49,26.3,90.72,1.31,19.72,off,0.0
18:03:51,26.3,90.7,1.3,19.72,off,0.0
18:03:52,26.29,90.74,1.31,19.66,off,0.0
18:03:54,26.29,90.71,1.3,19.69,off,0.0
18:03:55,26.28,90.7,1.3,19.6,off,0.0
18:03:57,26.29,90.67,1.31,19.49,off,0.0
18:03:58,26.29,90.64,1.3,19.49,off,0.0
18:04:00,26.3,90.61,1.31,19.43,off,0.0
18:04:01,26.3,90.56,1.3,19.31,off,0.0
18:04:03,26.3,90.58,1.3,19.31,off,0.0
18:04:05,26.29,90.64,1.3,19.25,off,0.0
18:04:06,26.31,90.62,1.32,19.23,off,0.0
18:04:08,26.3,90.6,1.3,19.23,off,0.0
18:04:09,26.3,90.59,1.31,19.23,off,0.0
18:04:11,26.29,90.57,1.33,19.08,off,0.0
18:04:12,26.31,90.56,1.31,19.02,off,0.0
18:04:13,26.3,90.56,1.32,19.08,off,0.0
18:04:15,26.3,90.6,1.32,18.97,off,0.0
18:04:17,26.3,90.61,1.3,18.99,off,0.0
18:04:18,26.31,90.61,1.33,18.94,off,0.0
18:04:19,26.28,90.56,1.3,18.79,off,0.0
18:04:20,26.3,90.51,1.32,18.85,off,0.0
18:04:22,26.31,90.44,1.29,18.82,off,0.0
18:04:23,26.3,90.38,1.3,18.68,off,0.0
18:04:25,26.32,90.36,1.3,18.68,off,0.0
18:04:26,26.3,90.38,1.31,18.68,off,0.0
18:04:28,26.3,90.41,1.31,18.62,off,0.0
18:04:29,26.3,90.47,1.32,18.62,off,0.0
18:04:30,26.31,90.54,1.31,18.59,off,0.0
18:04:32,26.31,90.63,1.32,18.59,off,0.0
18:04:33,26.32,90.67,1.32,18.44,off,0.0
18:04:35,26.3,90.71,1.32,18.47,off,0.0
18:04:36,26.32,90.7,1.3,18.33,off,0.0
18:04:38,26.31,90.71,1.3,18.36,off,0.0
18:04:39,26.31,90.67,1.3,18.3,off,0.0
18:04:41,26.3,90.65,1.29,18.3,off,0.0
18:04:42,26.32,90.66,1.3,18.15,off,0.0
18:04:44,26.33,90.63,1.3,18.13,off,0.0
18:04:45,26.32,90.65,1.32,18.04,off,0.0
18:04:47,26.32,90.64,1.31,17.98,off,0.0
18:04:48,26.31,90.63,1.3,18.07,off,0.0
18:04:50,26.31,90.6,1.33,18.01,off,0.0
18:04:52,26.31,90.56,1.32,17.92,off,0.0
18:04:53,26.34,90.52,1.3,17.87,off,0.0
18:04:55,26.33,90.5,1.3,17.81,off,0.0
18:04:56,26.34,90.51,1.31,17.84,off,0.0
18:04:58,26.32,90.5,1.3,17.75,off,0.0
18:04:59,26.32,90.54,1.29,17.78,off,0.0
18:05:01,26.31,90.51,1.3,17.66,off,0.0
18:05:02,26.31,90.56,1.32,17.66,off,0.0
18:05:04,26.32,90.54,1.3,17.63,off,0.0
18:05:05,26.31,90.58,1.29,17.52,off,0.0
18:05:07,26.32,90.65,1.3,17.55,off,0.0
18:05:08,26.33,90.7,1.32,17.46,off,0.0
18:05:10,26.32,90.71,1.3,17.46,off,0.0
18:05:12,26.32,90.7,1.29,17.4,off,0.0
18:05:13,26.32,90.7,1.3,17.34,off,0.0
18:05:15,26.32,90.71,1.3,17.34,off,0.0
18:05:16,26.33,90.71,1.3,17.29,off,0.0
18:05:18,26.34,90.68,1.31,17.23,off,0.0
18:05:19,26.31,90.62,1.3,17.11,off,0.0
18:05:21,26.31,90.59,1.29,17.14,off,0.0
18:05:22,26.33,90.57,1.3,17.17,off,0.0
18:05:24,26.32,90.52,1.29,17.14,off,0.0
18:05:25,26.32,90.54,1.29,17.0,off,0.0
18:05:26,26.33,90.53,1.3,17.0,off,0.0
18:05:28,26.32,90.55,1.3,17.0,off,0.0
18:05:29,26.33,90.54,1.29,17.0,off,0.0
18:05:31,26.33,90.58,1.27,16.91,off,0.0
18:05:32,26.34,90.58,1.31,16.88,off,0.0
18:05:34,26.32,90.54,1.3,16.88,off,0.0
18:05:36,26.33,90.54,1.3,16.79,off,0.0
18:05:37,26.32,90.55,1.3,16.77,off,0.0
18:05:39,26.34,90.56,1.3,16.65,off,0.0
18:05:40,26.32,90.55,1.28,16.71,off,0.0
18:05:42,26.33,90.55,1.29,16.62,off,0.0
18:05:44,26.33,90.57,1.29,16.65,off,0.0
18:05:45,26.33,90.58,1.33,16.59,off,0.0
18:05:47,26.33,90.6,1.29,16.53,off,0.0
18:05:48,26.34,90.65,1.3,16.42,off,0.0
18:05:50,26.32,90.71,1.31,16.5,off,0.0
18:05:51,26.34,90.77,1.32,16.42,off,0.0
18:05:53,26.35,90.79,1.31,16.33,off,0.0
18:05:54,26.32,90.79,1.3,16.36,off,0.0
18:05:56,26.34,90.74,1.3,16.3,off,0.0
18:05:57,26.37,90.74,1.3,16.27,off,0.0
18:05:59,26.35,90.74,1.3,16.24,off,0.0
18:06:00,26.32,90.75,1.31,16.22,off,0.0
18:06:02,26.33,90.78,1.3,16.19,off,0.0
18:06:03,26.34,90.76,1.3,16.13,off,0.0
18:06:05,26.34,90.77,1.3,16.07,off,0.0
18:06:06,26.32,90.77,1.3,16.07,off,0.0
18:06:07,26.32,90.79,1.31,16.07,off,0.0
18:06:09,26.33,90.81,1.31,16.04,off,0.0
18:06:10,26.32,90.82,1.32,15.95,off,0.0
18:06:11,26.34,90.87,1.3,15.9,off,0.0
18:06:13,26.31,90.89,1.31,15.9,off,0.0
18:06:15,26.32,90.97,1.29,15.84,off,0.0
18:06:16,26.33,90.97,1.3,15.87,off,0.0
18:06:18,26.35,91.04,1.3,15.81,off,0.0
18:06:20,26.32,91.06,1.31,15.72,off,0.0
18:06:22,26.35,91.09,1.3,15.72,off,0.0
18:06:24,26.35,91.11,1.31,15.61,off,0.0
18:06:25,26.34,91.14,1.29,15.61,off,0.0
18:06:27,26.32,91.1,1.29,15.64,off,0.0
18:06:29,26.32,91.06,1.3,15.55,off,0.0
18:06:30,26.31,91.08,1.3,15.64,off,0.0
18:06:32,26.32,90.99,1.3,15.52,off,0.0
18:06:34,26.33,90.89,1.29,15.43,off,0.0
18:06:35,26.32,90.84,1.28,15.46,off,0.0
18:06:37,26.33,90.77,1.3,15.38,off,0.0
18:06:39,26.32,90.71,1.31,15.32,off,0.0
18:06:40,26.3,90.67,1.3,15.32,off,0.0
18:06:41,26.31,90.64,1.3,15.29,off,0.0
18:06:43,26.3,90.59,1.29,15.26,off,0.0
18:06:44,26.33,90.59,1.3,15.2,off,0.0
18:06:45,26.3,90.55,1.29,15.23,off,0.0
18:06:47,26.33,90.52,1.33,15.17,off,0.0
18:06:49,26.32,90.49,1.31,15.09,off,0.0
18:06:51,26.33,90.4,1.31,15.03,off,0.0
18:06:52,26.31,90.36,1.3,15.03,off,0.0
18:06:54,26.34,90.37,1.28,15.03,off,0.0
18:06:55,26.32,90.35,1.29,15.06,off,0.0
18:06:56,26.33,90.34,1.31,15.0,off,0.0
18:06:58,26.32,90.36,1.31,14.94,off,0.0
18:06:59,26.31,90.4,1.31,14.91,off,0.0
18:07:01,26.29,90.43,1.3,14.91,off,0.0
18:07:03,26.31,90.52,1.3,14.8,off,0.0
18:07:04,26.31,90.6,1.29,14.8,off,0.0
18:07:05,26.33,90.62,1.3,14.8,off,0.0
18:07:07,26.32,90.72,1.29,14.83,off,0.0
18:07:08,26.29,90.71,1.3,14.74,off,0.0
18:07:10,26.32,90.68,1.3,14.62,off,0.0
18:07:11,26.31,90.68,1.3,14.71,off,0.0
18:07:13,26.31,90.64,1.28,14.68,off,0.0
18:07:14,26.31,90.6,1.28,14.65,off,0.0
18:07:16,26.31,90.61,1.29,14.57,off,0.0
18:07:17,26.3,90.62,1.31,14.51,off,0.0
18:07:19,26.31,90.61,1.3,14.51,off,0.0
18:07:21,26.31,90.63,1.29,14.45,off,0.0
18:07:22,26.31,90.66,1.29,14.39,off,0.0
18:07:24,26.3,90.69,1.31,14.39,off,0.0
18:07:26,26.32,90.71,1.29,14.33,off,0.0
18:07:27,26.32,90.77,1.3,14.36,off,0.0
18:07:28,26.32,90.76,1.28,14.36,off,0.0
18:07:30,26.32,90.73,1.29,14.31,off,0.0
18:07:32,26.33,90.74,1.29,14.22,off,0.0
18:07:33,26.34,90.75,1.29,14.25,off,0.0
18:07:35,26.33,90.77,1.28,14.13,off,0.0
18:07:36,26.32,90.73,1.3,14.16,off,0.0
18:07:38,26.33,90.75,1.32,14.04,off,0.0
18:07:39,26.34,90.75,1.29,14.04,off,0.0
18:07:41,26.34,90.79,1.29,14.07,off,0.0
18:07:42,26.34,90.81,1.32,14.04,off,0.0
18:07:44,26.33,90.79,1.3,14.07,off,0.0
18:07:46,26.34,90.74,1.3,13.99,off,0.0
18:07:47,26.34,90.72,1.3,14.07,off,0.0
18:07:49,26.32,90.69,1.35,13.87,off,0.0
18:07:50,26.34,90.72,1.29,13.96,off,0.0
18:07:51,26.34,90.71,1.3,13.87,off,0.0
18:07:53,26.35,90.65,1.29,13.84,off,0.0
18:07:54,26.35,90.6,1.3,13.84,off,0.0
18:07:56,26.35,90.53,1.3,13.7,off,0.0
18:07:57,26.35,90.52,1.3,13.7,off,0.0
