Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
12:00:02,26.53,86.99,2.88,1924.1,off,0.0
12:00:04,26.53,87.01,2.82,1921.9,off,0.0
12:00:05,26.55,87.02,2.8,1920.09,off,0.0
12:00:07,26.54,87.04,2.84,1923.92,off,0.0
12:00:09,26.52,86.99,2.82,1926.23,off,0.0
12:00:10,26.53,86.94,2.84,1928.84,off,0.0
12:00:11,26.51,86.96,2.85,1928.95,off,0.0
12:00:13,26.55,86.97,2.77,1931.95,off,0.0
12:00:14,26.53,86.97,2.81,1932.75,off,0.0
12:00:16,26.53,86.95,2.85,1936.73,off,0.0
12:00:17,26.54,86.93,2.8,1938.59,off,0.0
12:00:19,26.52,86.88,2.79,1941.31,off,0.0
12:00:20,26.53,86.86,2.83,1941.27,off,0.0
12:00:22,26.52,86.78,2.78,1944.49,off,0.0
12:00:23,26.53,86.77,2.82,1940.93,off,0.0
12:00:25,26.55,86.75,2.82,1946.51,off,0.0
12:00:26,26.53,86.75,2.78,1948.02,off,0.0
12:00:28,26.51,86.67,2.82,1950.01,off,0.0
12:00:29,26.51,86.63,2.84,1950.92,off,0.0
12:00:31,26.52,86.6,2.82,1958.78,off,0.0
12:00:32,26.52,86.55,2.77,1955.53,off,0.0
12:00:34,26.52,86.46,2.77,1963.5,off,0.0
12:00:35,26.51,86.37,2.8,1972.32,off,0.0
12:00:37,26.51,86.28,2.85,1977.71,off,0.0
12:00:38,26.51,86.24,2.79,1972.32,off,0.0
12:00:40,26.51,86.26,2.76,1973.16,off,0.0
12:00:42,26.5,86.28,2.8,1970.43,off,0.0
12:00:43,26.52,86.29,2.84,1971.27,off,0.0
12:00:45,26.51,86.29,2.82,1969.66,off,0.0
12:00:46,26.49,86.24,2.81,1967.0,off,0.0
12:00:47,26.51,86.24,2.84,1964.69,off,0.0
12:00:49,26.5,86.18,2.81,1969.8,off,0.0
12:00:50,26.51,86.22,2.81,1971.38,off,0.0
12:00:52,26.48,86.26,2.75,1970.4,off,0.0
12:00:53,26.48,86.34,2.82,1974.95,off,0.0
12:00:55,26.48,86.3,2.77,1976.14,off,0.0
12:00:57,26.51,86.29,2.88,1975.96,off,0.0
12:00:58,26.51,86.33,2.8,1969.0,off,0.0
12:00:59,26.48,86.32,2.81,1978.17,off,0.0
12:01:01,26.48,86.35,2.79,1975.4,off,0.0
12:01:02,26.48,86.35,2.81,1979.25,off,0.0
12:01:04,26.48,86.3,2.81,1974.84,off,0.0
12:01:05,26.48,86.28,2.82,1982.4,off,0.0
12:01:07,26.51,86.31,2.8,1979.85,off,0.0
12:01:08,26.48,86.31,2.79,1981.42,off,0.0
12:01:10,26.48,86.32,2.79,1980.55,off,0.0
12:01:12,26.48,86.34,2.85,1974.81,off,0.0
12:01:13,26.49,86.27,2.8,1978.24,off,0.0
12:01:15,26.48,86.24,2.82,1978.24,off,0.0
12:01:16,26.46,86.26,2.79,1977.68,off,0.0
12:01:18,26.47,86.32,2.84,1983.03,off,0.0
12:01:19,26.47,86.34,2.8,1981.95,off,0.0
12:01:21,26.48,86.42,2.78,1977.43,off,0.0
12:01:22,26.47,86.49,2.77,1978.59,off,0.0
12:01:24,26.47,86.45,2.78,1976.38,off,0.0
12:01:26,26.47,86.45,2.78,1976.98,off,0.0
12:01:27,26.47,86.48,2.77,1976.03,off,0.0
12:01:29,26.45,86.48,2.75,1976.7,off,0.0
12:01:30,26.48,86.51,2.82,1973.51,off,0.0
12:01:32,26.47,86.52,2.84,1972.32,off,0.0
12:01:33,26.46,86.54,2.8,1971.76,off,0.0
12:01:35,26.43,86.56,2.82,1970.01,off,0.0
12:01:36,26.44,86.56,2.81,1971.73,off,0.0
12:01:38,26.47,86.5,2.82,1969.63,off,0.0
12:01:39,26.48,86.46,2.82,1967.98,off,0.0
12:01:41,26.46,86.46,2.79,1964.41,off,0.0
12:01:42,26.47,86.48,2.81,1963.29,off,0.0
12:01:43,26.48,86.49,2.81,1964.59,off,0.0
12:01:45,26.46,86.47,2.75,1963.71,off,0.0
12:01:46,26.46,86.5,2.77,1959.17,off,0.0
12:01:48,26.45,86.54,2.75,1959.31,off,0.0
12:01:49,26.46,86.6,2.84,1959.31,off,0.0
12:01:51,26.47,86.64,2.82,1958.61,off,0.0
12:01:52,26.46,86.68,2.78,1955.15,off,0.0
12:01:53,26.46,86.73,2.79,1954.59,off,0.0
12:01:55,26.46,86.74,2.75,1951.76,off,0.0
12:01:57,26.46,86.77,2.79,1947.6,off,0.0
12:01:58,26.47,86.81,2.84,1946.97,off,0.0
12:02:00,26.46,86.81,2.82,1944.98,off,0.0
12:02:01,26.48,86.83,2.81,1944.35,off,0.0
12:02:02,26.46,86.85,2.73,1945.19,off,0.0
12:02:04,26.47,86.83,2.77,1947.98,off,0.0
12:02:05,26.46,86.86,2.82,1947.77,off,0.0
12:02:07,26.47,86.81,2.8,1941.83,off,0.0
12:02:08,26.46,86.77,2.78,1939.04,off,0.0
12:02:10,26.46,86.71,2.83,1934.43,off,0.0
12:02:11,26.47,86.69,2.81,1929.44,off,0.0
12:02:13,26.47,86.64,2.76,1928.6,off,0.0
12:02:14,26.46,86.64,2.76,1927.8,off,0.0
12:02:16,26.48,86.6,2.82,1924.55,off,0.0
12:02:17,26.47,86.57,2.79,1926.68,off,0.0
12:02:18,26.46,86.58,2.8,1923.82,off,0.0
12:02:20,26.48,86.61,2.75,1921.52,off,0.0
12:02:21,26.48,86.66,2.77,1922.07,off,0.0
12:02:22,26.48,86.7,2.72,1919.74,off,0.0
12:02:24,26.47,86.73,2.81,1912.76,off,0.0
12:02:25,26.47,86.71,2.8,1916.77,off,0.0
12:02:27,26.48,86.7,2.85,1916.88,off,0.0
12:02:28,26.47,86.68,2.82,1911.68,off,0.0
12:02:29,26.48,86.66,2.82,1910.04,off,0.0
12:02:31,26.48,86.64,2.79,1906.97,off,0.0
12:02:32,26.49,86.62,2.77,1903.91,off,0.0
12:02:34,26.47,86.65,2.76,1902.69,off,0.0
12:02:35,26.49,86.68,2.81,1900.53,off,0.0
12:02:37,26.48,86.72,2.77,1899.45,off,0.0
12:02:38,26.48,86.75,2.73,1898.33,off,0.0
12:02:39,26.5,86.72,2.78,1894.92,off,0.0
12:02:41,26.47,86.68,2.78,1890.63,off,0.0
12:02:43,26.48,86.67,2.76,1892.58,off,0.0
12:02:44,26.49,86.69,2.82,1891.26,off,0.0
12:02:46,26.47,86.7,2.75,1887.85,off,0.0
12:02:47,26.48,86.75,2.77,1882.87,off,0.0
12:02:48,26.51,86.77,2.81,1882.14,off,0.0
12:02:50,26.48,86.77,2.81,1877.44,off,0.0
12:02:51,26.47,86.79,2.77,1876.67,off,0.0
12:02:53,26.49,86.79,2.8,1875.46,off,0.0
12:02:54,26.47,86.79,2.8,1871.46,off,0.0
12:02:56,26.48,86.82,2.82,1870.59,off,0.0
12:02:57,26.48,86.82,2.79,1865.86,off,0.0
12:02:59,26.48,86.81,2.78,1867.11,off,0.0
12:03:00,26.5,86.75,2.77,1866.13,off,0.0
12:03:02,26.48,86.73,2.78,1858.38,off,0.0
12:03:03,26.51,86.72,2.79,1860.22,off,0.0
12:03:05,26.47,86.69,2.75,1854.63,off,0.0
12:03:06,26.5,86.67,2.77,1849.1,off,0.0
12:03:08,26.47,86.63,2.82,1848.37,off,0.0
12:03:09,26.48,86.62,2.75,1844.31,off,0.0
12:03:11,26.5,86.65,2.8,1844.9,off,0.0
12:03:12,26.49,86.69,2.75,1838.13,off,0.0
12:03:14,26.48,86.73,2.75,1839.76,off,0.0
12:03:15,26.48,86.75,2.77,1831.61,off,0.0
12:03:17,26.49,86.78,2.87,1829.91,off,0.0
12:03:18,26.49,86.79,2.82,1826.75,off,0.0
12:03:20,26.51,86.81,2.76,1827.82,off,0.0
12:03:21,26.49,86.8,2.81,1819.71,off,0.0
12:03:23,26.5,86.79,2.76,1818.39,off,0.0
12:03:24,26.5,86.81,2.81,1811.04,off,0.0
12:03:26,26.51,86.78,2.75,1811.18,off,0.0
12:03:28,26.5,86.74,2.76,1806.89,off,0.0
12:03:29,26.48,86.7,2.81,1800.86,off,0.0
12:03:31,26.5,86.71,2.81,1799.09,off,0.0
12:03:32,26.49,86.73,2.76,1797.46,off,0.0
12:03:34,26.48,86.73,2.77,1792.79,off,0.0
12:03:35,26.48,86.75,2.76,1792.38,off,0.0
12:03:36,26.51,86.75,2.78,1788.08,off,0.0
12:03:38,26.51,86.78,2.73,1788.01,off,0.0
12:03:39,26.52,86.77,2.75,1783.9,off,0.0
12:03:41,26.49,86.73,2.72,1779.68,off,0.0
12:03:42,26.5,86.74,2.75,1775.39,off,0.0
12:03:43,26.51,86.77,2.76,1774.42,off,0.0
12:03:45,26.51,86.76,2.74,1769.44,off,0.0
12:03:46,26.55,86.8,2.76,1766.92,off,0.0
12:03:48,26.52,86.81,2.74,1767.23,off,0.0
12:03:49,26.51,86.8,2.75,1759.59,off,0.0
12:03:50,26.51,86.81,2.7,1756.24,off,0.0
12:03:52,26.51,86.77,2.74,1753.52,off,0.0
12:03:54,26.51,86.75,2.76,1752.03,off,0.0
12:03:55,26.5,86.71,2.76,1750.65,off,0.0
12:03:56,26.53,86.73,2.72,1746.92,off,0.0
12:03:58,26.52,86.72,2.71,1742.92,off,0.0
12:03:59,26.52,86.74,2.72,1739.71,off,0.0
12:04:01,26.51,86.72,2.73,1738.12,off,0.0
12:04:02,26.54,86.74,2.72,1734.78,off,0.0
12:04:03,26.54,86.75,2.75,1731.33,off,0.0
12:04:05,26.51,86.75,2.75,1730.36,off,0.0
12:04:07,26.52,86.7,2.79,1728.33,off,0.0
12:04:08,26.54,86.72,2.75,1723.23,off,0.0
12:04:10,26.52,86.71,2.75,1720.85,off,0.0
12:04:12,26.55,86.68,2.71,1723.16,off,0.0
12:04:13,26.52,86.68,2.75,1714.79,off,0.0
12:04:14,26.53,86.71,2.71,1717.13,off,0.0
12:04:16,26.54,86.68,2.75,1708.76,off,0.0
12:04:17,26.56,86.67,2.74,1706.28,off,0.0
12:04:19,26.57,86.68,2.75,1707.11,off,0.0
12:04:20,26.54,86.65,2.74,1704.87,off,0.0
12:04:22,26.56,86.65,2.73,1701.5,off,0.0
12:04:23,26.57,86.59,2.74,1702.7,off,0.0
12:04:24,26.55,86.55,2.75,1697.99,off,0.0
12:04:26,26.56,86.5,2.74,1694.76,off,0.0
12:04:27,26.54,86.51,2.76,1694.89,off,0.0
12:04:29,26.55,86.53,2.75,1688.5,off,0.0
12:04:30,26.56,86.55,2.75,1689.39,off,0.0
12:04:32,26.54,86.52,2.75,1688.15,off,0.0
12:04:34,26.55,86.53,2.74,1688.08,off,0.0
12:04:35,26.57,86.58,2.75,1686.4,off,0.0
12:04:36,26.56,86.59,2.74,1684.13,off,0.0
12:04:38,26.57,86.6,2.74,1679.15,off,0.0
12:04:40,26.58,86.59,2.75,1679.15,off,0.0
12:04:41,26.58,86.59,2.72,1675.92,off,0.0
12:04:43,26.59,86.6,2.74,1673.99,off,0.0
12:04:44,26.57,86.57,2.73,1670.83,off,0.0
12:04:46,26.6,86.57,2.73,1669.56,off,0.0
12:04:47,26.56,86.53,2.74,1669.94,off,0.0
12:04:48,26.58,86.52,2.75,1667.43,off,0.0
12:04:50,26.6,86.51,2.76,1664.69,off,0.0
12:04:51,26.58,86.49,2.71,1666.54,off,0.0
12:04:53,26.57,86.47,2.72,1663.62,off,0.0
12:04:54,26.59,86.45,2.67,1663.28,off,0.0
12:04:56,26.58,86.44,2.75,1662.39,off,0.0
12:04:57,26.59,86.4,2.72,1659.09,off,0.0
12:04:59,26.6,86.33,2.76,1657.51,off,0.0
12:05:00,26.59,86.3,2.74,1656.96,off,0.0
12:05:02,26.59,86.3,2.73,1655.39,off,0.0
12:05:03,26.59,86.3,2.74,1656.0,off,0.0
12:05:05,26.6,86.3,2.73,1650.79,off,0.0
12:05:06,26.6,86.28,2.76,1653.67,off,0.0
12:05:07,26.61,86.27,2.74,1651.72,off,0.0
12:05:09,26.6,86.27,2.73,1648.94,off,0.0
12:05:10,26.6,86.24,2.74,1650.58,off,0.0
12:05:12,26.6,86.24,2.77,1648.84,off,0.0
12:05:13,26.62,86.23,2.75,1647.74,off,0.0
12:05:15,26.61,86.24,2.75,1648.63,off,0.0
12:05:16,26.57,86.27,2.75,1649.11,off,0.0
12:05:18,26.63,86.3,2.76,1646.47,off,0.0
12:05:19,26.6,86.3,2.75,1644.99,off,0.0
12:05:21,26.6,86.27,2.75,1642.97,off,0.0
12:05:23,26.59,86.27,2.74,1644.72,off,0.0
12:05:24,26.61,86.28,2.74,1649.14,off,0.0
12:05:26,26.61,86.28,2.76,1647.09,off,0.0
12:05:27,26.61,86.31,2.73,1647.46,off,0.0
12:05:29,26.61,86.37,2.75,1647.6,off,0.0
12:05:30,26.6,86.36,2.74,1645.61,off,0.0
12:05:32,26.61,86.37,2.75,1645.58,off,0.0
12:05:33,26.63,86.4,2.74,1648.05,off,0.0
12:05:35,26.63,86.38,2.75,1648.25,off,0.0
12:05:36,26.61,86.4,2.76,1645.13,off,0.0
12:05:38,26.62,86.43,2.72,1647.09,off,0.0
12:05:39,26.62,86.51,2.74,1645.34,off,0.0
12:05:40,26.63,86.5,2.74,1648.73,off,0.0
12:05:42,26.62,86.51,2.74,1644.86,off,0.0
12:05:44,26.62,86.5,2.67,1648.97,off,0.0
12:05:45,26.6,86.49,2.75,1650.86,off,0.0
12:05:47,26.62,86.46,2.74,1647.15,off,0.0
12:05:48,26.63,86.45,2.75,1647.39,off,0.0
12:05:50,26.62,86.43,2.74,1647.84,off,0.0
12:05:51,26.61,86.44,2.75,1643.52,off,0.0
12:05:52,26.63,86.43,2.75,1647.53,off,0.0
12:05:54,26.63,86.44,2.77,1648.01,off,0.0
12:05:55,26.62,86.46,2.74,1648.87,off,0.0
12:05:56,26.63,86.48,2.76,1646.54,off,0.0
12:05:58,26.6,86.45,2.74,1647.5,off,0.0
12:05:59,26.61,86.4,2.67,1645.92,off,0.0
12:06:01,26.62,86.39,2.74,1648.15,off,0.0
12:06:02,26.63,86.4,2.72,1650.0,off,0.0
12:06:03,26.63,86.39,2.75,1651.03,off,0.0
12:06:05,26.63,86.35,2.74,1649.69,off,0.0
12:06:06,26.62,86.34,2.71,1647.77,off,0.0
12:06:08,26.63,86.33,2.73,1652.54,off,0.0
12:06:09,26.64,86.3,2.73,1651.75,off,0.0
12:06:10,26.64,86.27,2.75,1653.95,off,0.0
12:06:12,26.63,86.23,2.75,1654.97,off,0.0
12:06:13,26.64,86.25,2.75,1653.81,off,0.0
12:06:15,26.63,86.19,2.74,1653.09,off,0.0
12:06:16,26.63,86.19,2.75,1654.25,off,0.0
12:06:17,26.63,86.17,2.75,1657.27,off,0.0
12:06:19,26.64,86.2,2.69,1657.86,off,0.0
12:06:20,26.63,86.18,2.72,1660.81,off,0.0
12:06:22,26.63,86.19,2.74,1662.8,off,0.0
12:06:23,26.65,86.24,2.7,1660.4,off,0.0
12:06:25,26.63,86.22,2.75,1661.6,off,0.0
12:06:26,26.6,86.23,2.67,1663.18,off,0.0
12:06:28,26.64,86.28,2.74,1667.19,off,0.0
12:06:29,26.64,86.37,2.75,1664.34,off,0.0
12:06:30,26.62,86.42,2.71,1664.34,off,0.0
12:06:32,26.64,86.46,2.75,1666.33,off,0.0
12:06:33,26.66,86.48,2.71,1667.06,off,0.0
12:06:35,26.64,86.51,2.73,1671.11,off,0.0
12:06:36,26.63,86.53,2.73,1669.29,off,0.0
12:06:38,26.63,86.51,2.75,1672.59,off,0.0
12:06:40,26.63,86.46,2.74,1674.27,off,0.0
12:06:41,26.65,86.47,2.72,1678.84,off,0.0
12:06:42,26.67,86.47,2.73,1679.22,off,0.0
12:06:44,26.65,86.48,2.77,1679.63,off,0.0
12:06:45,26.63,86.44,2.72,1677.02,off,0.0
12:06:47,26.66,86.42,2.74,1683.86,off,0.0
12:06:48,26.65,86.44,2.72,1683.82,off,0.0
12:06:49,26.63,86.43,2.73,1686.57,off,0.0
12:06:51,26.65,86.42,2.71,1686.88,off,0.0
12:06:52,26.63,86.43,2.73,1690.04,off,0.0
12:06:54,26.64,86.42,2.75,1691.01,off,0.0
12:06:56,26.65,86.47,2.75,1691.83,off,0.0
12:06:57,26.64,86.46,2.73,1698.78,off,0.0
12:06:59,26.65,86.49,2.74,1696.3,off,0.0
12:07:00,26.64,86.51,2.75,1699.23,off,0.0
12:07:02,26.64,86.51,2.72,1699.98,off,0.0
12:07:03,26.64,86.52,2.75,1699.47,off,0.0
12:07:04,26.63,86.52,2.73,1701.12,off,0.0
12:07:06,26.65,86.54,2.75,1703.94,off,0.0
12:07:07,26.65,86.54,2.75,1703.46,off,0.0
12:07:09,26.66,86.53,2.71,1708.25,off,0.0
12:07:10,26.65,86.55,2.75,1707.9,off,0.0
12:07:12,26.66,86.54,2.75,1709.62,off,0.0
12:07:13,26.64,86.52,2.72,1710.83,off,0.0
12:07:14,26.66,86.55,2.73,1712.79,off,0.0
12:07:16,26.67,86.56,2.75,1716.3,off,0.0
12:07:17,26.64,86.53,2.62,1717.82,off,0.0
12:07:19,26.66,86.52,2.72,1716.48,off,0.0
12:07:20,26.67,86.56,2.77,1719.65,off,0.0
12:07:22,26.67,86.58,2.75,1719.89,off,0.0
12:07:23,26.67,86.59,2.75,1721.54,off,0.0
12:07:25,26.66,86.66,2.75,1723.57,off,0.0
12:07:26,26.65,86.71,2.74,1725.3,off,0.0
12:07:28,26.66,86.72,2.72,1728.61,off,0.0
12:07:29,26.68,86.79,2.76,1724.68,off,0.0
12:07:31,26.66,86.85,2.72,1729.47,off,0.0
12:07:32,26.67,86.93,2.76,1728.64,off,0.0
12:07:34,26.67,86.92,2.74,1731.85,off,0.0
12:07:35,26.64,86.93,2.72,1729.88,off,0.0
12:07:37,26.67,86.96,2.76,1733.36,off,0.0
12:07:38,26.66,86.96,2.75,1732.02,off,0.0
12:07:40,26.68,86.99,2.75,1736.05,off,0.0
12:07:41,26.67,86.98,2.74,1733.88,off,0.0
12:07:43,26.67,86.99,2.7,1738.68,off,0.0
12:07:44,26.67,87.04,2.71,1736.16,off,0.0
12:07:46,26.67,87.05,2.84,1739.92,off,0.0
12:07:48,26.68,87.05,2.76,1739.95,off,0.0
12:07:49,26.68,87.03,2.75,1740.19,off,0.0
12:07:50,26.67,87.04,2.72,1740.75,off,0.0
12:07:52,26.67,87.0,2.74,1740.88,off,0.0
12:07:53,26.67,86.93,2.75,1745.23,off,0.0
12:07:55,26.67,86.85,2.75,1748.3,off,0.0
12:07:56,26.67,86.84,2.74,1744.54,off,0.0
12:07:58,26.67,86.86,2.75,1746.61,off,0.0
12:07:59,26.69,86.91,2.77,1746.99,off,0.0
12:08:01,26.68,86.92,2.73,1748.99,off,0.0
12:08:02,26.7,86.9,2.74,1748.13,off,0.0
12:08:03,26.68,86.84,2.74,1746.89,off,0.0
12:08:05,26.68,86.82,2.74,1749.75,off,0.0
12:08:06,26.67,86.77,2.75,1751.51,off,0.0
12:08:08,26.7,86.75,2.75,1749.99,off,0.0
12:08:09,26.66,86.74,2.72,1755.21,off,0.0
12:08:11,26.68,86.74,2.75,1749.13,off,0.0
12:08:12,26.67,86.75,2.75,1747.44,off,0.0
12:08:13,26.67,86.79,2.75,1754.28,off,0.0
12:08:15,26.68,86.87,2.73,1753.48,off,0.0
12:08:16,26.7,86.9,2.78,1752.62,off,0.0
12:08:18,26.69,86.88,2.73,1757.49,off,0.0
12:08:19,26.68,86.88,2.72,1750.48,off,0.0
12:08:20,26.68,86.92,2.68,1750.48,off,0.0
12:08:22,26.68,86.91,2.74,1753.45,off,0.0
12:08:23,26.69,86.89,2.75,1753.1,off,0.0
12:08:25,26.69,86.86,2.75,1753.07,off,0.0
12:08:26,26.68,86.83,2.73,1754.48,off,0.0
12:08:27,26.7,86.8,2.74,1756.35,off,0.0
12:08:29,26.68,86.84,2.75,1755.1,off,0.0
12:08:30,26.68,86.86,2.74,1752.79,off,0.0
12:08:32,26.68,86.89,2.75,1753.1,off,0.0
12:08:34,26.71,86.89,2.74,1750.69,off,0.0
12:08:35,26.68,86.84,2.73,1751.89,off,0.0
12:08:37,26.71,86.83,2.73,1753.34,off,0.0
12:08:38,26.71,86.81,2.79,1752.72,off,0.0
12:08:39,26.7,86.8,2.75,1749.58,off,0.0
12:08:41,26.7,86.78,2.75,1749.03,off,0.0
12:08:43,26.69,86.74,2.76,1750.69,off,0.0
12:08:44,26.7,86.68,2.73,1750.89,off,0.0
12:08:45,26.68,86.62,2.76,1750.69,off,0.0
12:08:47,26.68,86.56,2.75,1749.2,off,0.0
12:08:48,26.71,86.56,2.75,1747.82,off,0.0
12:08:49,26.69,86.57,2.75,1750.03,off,0.0
12:08:51,26.7,86.63,2.75,1748.06,off,0.0
12:08:52,26.71,86.64,2.74,1748.27,off,0.0
12:08:54,26.71,86.62,2.7,1749.48,off,0.0
12:08:55,26.69,86.58,2.68,1749.65,off,0.0
12:08:56,26.7,86.56,2.75,1748.06,off,0.0
12:08:58,26.69,86.53,2.75,1747.16,off,0.0
12:08:59,26.7,86.57,2.76,1746.34,off,0.0
12:09:01,26.67,86.53,2.67,1746.92,off,0.0
12:09:02,26.7,86.52,2.76,1745.71,off,0.0
12:09:04,26.68,86.51,2.72,1746.44,off,0.0
12:09:05,26.69,86.51,2.73,1746.96,off,0.0
12:09:06,26.68,86.5,2.75,1747.16,off,0.0
12:09:08,26.68,86.48,2.74,1749.03,off,0.0
12:09:09,26.69,86.46,2.73,1748.82,off,0.0
12:09:10,26.68,86.44,2.75,1747.72,off,0.0
12:09:12,26.7,86.4,2.75,1747.58,off,0.0
12:09:14,26.68,86.38,2.76,1742.16,off,0.0
12:09:15,26.67,86.36,2.69,1746.3,off,0.0
12:09:16,26.69,86.35,2.72,1748.2,off,0.0
12:09:18,26.67,86.34,2.73,1744.27,off,0.0
12:09:19,26.69,86.36,2.75,1745.71,off,0.0
12:09:21,26.68,86.37,2.7,1746.06,off,0.0
12:09:22,26.68,86.36,2.76,1744.54,off,0.0
12:09:24,26.68,86.37,2.71,1747.34,off,0.0
12:09:25,26.69,86.43,2.75,1748.1,off,0.0
12:09:26,26.67,86.41,2.75,1746.92,off,0.0
12:09:28,26.68,86.47,2.75,1751.06,off,0.0
12:09:29,26.66,86.48,2.74,1748.3,off,0.0
12:09:31,26.67,86.49,2.76,1750.13,off,0.0
12:09:32,26.68,86.58,2.75,1756.97,off,0.0
12:09:34,26.68,86.62,2.74,1758.45,off,0.0
12:09:35,26.67,86.61,2.7,1756.62,off,0.0
12:09:37,26.69,86.63,2.73,1756.14,off,0.0
