Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
00:42:38,29.61,79.22,0.0,9.88,off,1.68
00:42:40,29.61,79.21,0.0,9.88,off,1.68
00:42:41,29.62,79.19,0.0,9.97,off,1.68
00:42:43,29.6,79.18,0.0,9.88,off,1.68
00:42:44,29.59,79.16,0.0,10.02,off,1.68
00:42:46,29.6,79.18,0.0,10.02,off,1.68
00:42:48,29.59,79.17,0.0,9.88,off,1.68
00:42:50,29.6,79.16,0.0,10.08,off,1.68
00:42:51,29.58,79.23,0.0,9.74,off,1.68
00:42:53,29.59,79.22,0.0,9.65,off,1.68
00:42:55,29.58,79.23,0.0,9.59,off,1.68
00:42:56,29.59,79.24,0.0,9.71,off,1.68
00:42:58,29.6,79.22,0.0,9.68,off,1.68
00:43:00,29.6,79.24,0.0,9.59,off,1.68
00:43:01,29.62,79.27,0.0,9.59,off,1.68
00:43:03,29.59,79.29,0.0,9.36,off,1.68
00:43:05,29.59,79.33,0.0,9.5,off,1.68
00:43:06,29.59,79.36,0.0,9.33,off,1.68
00:43:09,29.59,79.37,0.0,9.01,off,1.68
00:43:10,29.58,79.35,0.0,9.48,off,1.68
00:43:11,29.59,79.35,0.0,9.53,off,1.68
00:43:13,29.61,79.37,0.0,9.65,off,1.68
00:43:15,29.58,79.36,0.0,9.79,off,1.68
00:43:17,29.6,79.37,0.0,10.0,off,1.68
00:43:18,29.59,79.37,0.0,9.74,off,1.68
00:43:20,29.58,79.37,0.0,9.59,off,1.68
00:43:22,29.6,79.38,0.0,9.53,off,1.68
00:43:23,29.57,79.37,0.0,9.59,off,1.68
00:43:25,29.59,79.34,0.0,9.76,off,1.68
00:43:27,29.59,79.34,0.0,9.85,off,1.68
00:43:28,29.58,79.32,0.0,9.74,off,1.68
00:43:30,29.57,79.33,0.0,9.79,off,1.68
00:43:32,29.6,79.3,0.0,9.74,off,1.68
00:43:33,29.58,79.26,0.0,9.85,off,1.68
00:43:35,29.59,79.27,0.0,9.82,off,1.68
00:43:36,29.57,79.27,0.0,9.71,off,1.68
00:43:37,29.57,79.24,0.0,9.76,off,1.68
00:43:39,29.58,79.27,0.0,9.76,off,1.68
00:43:40,29.57,79.26,0.0,9.74,off,1.68
00:43:42,29.58,79.31,0.0,9.74,off,1.68
00:43:43,29.58,79.28,0.0,9.76,off,1.68
00:43:44,29.57,79.28,0.0,9.71,off,1.68
00:43:46,29.58,79.28,0.0,9.68,off,1.68
00:43:47,29.57,79.3,0.0,9.71,off,1.68
00:43:48,29.57,79.32,0.0,9.74,off,1.68
00:43:49,29.58,79.31,0.0,9.71,off,1.68
00:43:51,29.58,79.35,0.0,9.65,off,1.68
00:43:52,29.57,79.33,0.0,9.74,off,1.68
00:43:54,29.57,79.34,0.0,9.71,off,1.68
00:43:55,29.55,79.36,0.0,9.76,off,1.68
00:43:56,29.57,79.37,0.0,9.71,off,1.68
00:43:58,29.58,79.38,0.0,9.76,off,1.68
00:43:59,29.57,79.37,0.0,9.76,off,1.68
00:44:00,29.58,79.36,0.0,9.82,off,1.68
00:44:02,29.56,79.32,0.0,9.76,off,1.68
00:44:03,29.58,79.34,0.0,9.71,off,1.68
00:44:04,29.56,79.31,0.0,9.85,off,1.68
00:44:06,29.57,79.3,0.0,9.65,off,1.68
00:44:07,29.59,79.29,0.0,9.79,off,1.68
00:44:09,29.56,79.29,0.0,9.76,off,1.68
00:44:10,29.57,79.31,0.0,9.53,off,1.68
00:44:12,29.56,79.28,0.0,9.65,off,1.68
00:44:13,29.56,79.25,0.0,9.59,off,1.68
00:44:15,29.57,79.22,0.0,9.56,off,1.68
00:44:16,29.56,79.22,0.0,9.42,off,1.68
00:44:17,29.57,79.19,0.0,9.59,off,1.68
00:44:19,29.58,79.21,0.0,9.65,off,1.68
00:44:20,29.54,79.23,0.0,9.71,off,1.68
00:44:21,29.56,79.28,0.0,9.59,off,1.68
00:44:23,29.57,79.29,0.0,9.65,off,1.68
00:44:24,29.56,79.31,0.0,9.59,off,1.68
00:44:26,29.57,79.32,0.0,9.53,off,1.68
00:44:27,29.55,79.28,0.0,9.36,off,1.68
00:44:28,29.57,79.29,0.0,8.84,off,1.68
00:44:30,29.56,79.32,0.0,8.67,off,1.68
00:44:31,29.57,79.3,0.0,8.81,off,1.68
00:44:32,29.56,79.31,0.0,9.07,off,1.68
00:44:34,29.57,79.32,0.0,9.04,off,1.68
00:44:35,29.57,79.32,0.0,8.9,off,1.68
00:44:36,29.56,79.31,0.0,8.98,off,1.68
00:44:38,29.55,79.29,0.0,8.9,off,1.68
00:56:28,29.5,79.73,0.0,8.93,off,1.68
00:56:29,29.5,79.76,0.0,8.98,off,1.68
00:56:31,29.48,79.79,0.0,8.93,off,1.68
00:56:32,29.49,79.81,0.0,8.78,off,1.68
00:56:33,29.52,79.84,0.0,8.75,off,1.68
00:56:35,29.49,79.8,0.0,9.07,off,1.68
00:56:36,29.46,79.78,0.0,9.42,off,1.68
00:56:38,29.49,79.81,0.0,9.3,off,1.68
00:56:39,29.52,79.83,0.0,8.9,off,1.68
00:56:40,29.49,79.8,0.0,8.84,off,1.68
00:56:42,29.49,79.79,0.0,8.78,off,1.68
00:56:43,29.48,79.81,0.0,8.96,off,1.68
00:56:44,29.52,79.82,0.0,8.87,off,1.68
00:56:46,29.46,79.8,0.0,8.81,off,1.68
00:56:47,29.49,79.81,0.0,8.78,off,1.68
00:56:48,29.49,79.8,0.0,8.93,off,1.68
00:56:50,29.5,79.77,0.0,8.96,off,1.68
00:56:51,29.5,79.76,0.0,8.84,off,1.68
00:56:52,29.46,79.71,0.0,8.84,off,1.68
00:56:54,29.5,79.73,0.0,8.78,off,1.68
00:56:55,29.48,79.72,0.0,8.93,off,1.68
00:56:57,29.5,79.72,0.0,8.93,off,1.68
00:56:58,29.49,79.71,0.0,8.9,off,1.68
00:56:59,29.48,79.74,0.0,8.93,off,1.68
00:57:01,29.49,79.73,0.0,8.96,off,1.68
00:57:02,29.49,79.76,0.0,8.93,off,1.68
00:57:04,29.5,79.75,0.0,8.84,off,1.68
00:57:05,29.49,79.74,0.0,8.84,off,1.68
00:57:06,29.48,79.73,0.0,8.84,off,1.68
00:57:08,29.49,79.72,0.0,8.96,off,1.68
00:57:09,29.49,79.71,0.0,8.84,off,1.68
00:57:10,29.49,79.7,0.0,8.98,off,1.68
00:57:11,29.48,79.73,0.0,8.98,off,1.68
00:57:13,29.47,79.75,0.0,10.0,off,1.68
00:57:14,29.5,79.75,0.0,10.0,off,1.68
00:57:16,29.49,79.74,0.0,10.05,off,1.68
00:57:17,29.5,79.74,0.0,10.11,off,1.68
00:57:18,29.48,79.7,0.0,10.17,off,1.68
00:57:20,29.48,79.69,0.0,10.11,off,1.68
00:57:21,29.5,79.71,0.0,10.0,off,1.68
00:57:22,29.5,79.7,0.0,10.14,off,1.68
00:57:24,29.49,79.68,0.0,10.14,off,1.68
00:57:25,29.47,79.69,0.0,10.08,off,1.68
00:57:26,29.48,79.67,0.0,10.17,off,1.68
00:57:28,29.47,79.68,0.0,10.14,off,1.68
00:57:29,29.49,79.68,0.0,10.0,off,1.68
00:57:30,29.48,79.66,0.0,8.58,off,1.68
00:57:32,29.5,79.65,0.0,8.67,off,1.68
00:57:33,29.5,79.65,0.0,8.75,off,1.68
00:57:34,29.5,79.62,0.0,8.69,off,1.68
00:57:36,29.49,79.6,0.0,8.69,off,1.68
00:57:37,29.49,79.62,0.0,9.53,off,1.68
00:57:39,29.47,79.59,0.0,10.17,off,1.68
00:57:40,29.48,79.61,0.0,10.08,off,1.68
00:57:41,29.48,79.65,0.0,10.14,off,1.68
00:57:43,29.49,79.64,0.0,10.05,off,1.68
00:57:44,29.49,79.64,0.0,10.11,off,1.68
00:57:46,29.47,79.66,0.0,10.14,off,1.68
00:57:47,29.49,79.66,0.0,10.14,off,1.68
00:57:48,29.5,79.69,0.0,10.05,off,1.68
00:57:50,29.48,79.66,0.0,10.17,off,1.68
00:57:51,29.49,79.68,0.0,10.26,off,1.68
00:57:52,29.49,79.71,0.0,10.2,off,1.68
00:57:54,29.49,79.71,0.0,10.11,off,1.68
00:57:55,29.48,79.7,0.0,10.0,off,1.68
00:57:56,29.49,79.69,0.0,10.11,off,1.68
00:57:58,29.47,79.71,0.0,10.17,off,1.68
00:57:59,29.49,79.72,0.0,10.08,off,1.68
00:58:00,29.49,79.74,0.0,9.97,off,1.68
00:58:02,29.48,79.74,0.0,10.0,off,1.68
00:58:03,29.48,79.77,0.0,10.14,off,1.68
00:58:04,29.47,79.77,0.0,10.11,off,1.68
00:58:06,29.48,79.75,0.0,9.5,off,1.68
00:58:07,29.48,79.75,0.0,8.84,off,1.68
00:58:09,29.48,79.73,0.0,8.96,off,1.68
00:58:10,29.5,79.73,0.0,8.9,off,1.68
00:58:11,29.49,79.75,0.0,8.93,off,1.68
00:58:13,29.49,79.73,0.0,8.9,off,1.68
00:58:14,29.48,79.75,0.0,8.9,off,1.68
00:58:15,29.46,79.76,0.0,8.93,off,1.68
00:58:17,29.48,79.73,0.0,8.96,off,1.68
00:58:18,29.51,79.74,0.0,8.98,off,1.68
00:58:20,29.49,79.75,0.0,8.98,off,1.68
00:58:21,29.49,79.75,0.0,8.87,off,1.68
00:58:22,29.49,79.74,0.0,8.9,off,1.68
00:58:24,29.48,79.73,0.0,9.04,off,1.68
00:58:25,29.48,79.7,0.0,8.96,off,1.68
00:58:26,29.49,79.72,0.0,9.04,off,1.68
00:58:28,29.47,79.7,0.0,8.96,off,1.68
00:58:29,29.48,79.67,0.0,8.84,off,1.68
00:58:31,29.49,79.72,0.0,8.72,off,1.68
00:58:32,29.48,79.7,0.0,8.87,off,1.68
00:58:33,29.48,79.71,0.0,8.9,off,1.68
00:58:35,29.49,79.72,0.0,8.98,off,1.68
00:58:36,29.49,79.72,0.0,10.05,off,1.68
00:58:37,29.5,79.73,0.0,10.0,off,1.68
00:58:39,29.48,79.73,0.0,10.17,off,1.68
00:58:40,29.49,79.71,0.0,8.96,off,1.68
00:58:42,29.51,79.73,0.0,8.93,off,1.68
00:58:43,29.49,79.71,0.0,9.19,off,1.68
00:58:44,29.49,79.73,0.0,9.62,off,1.68
00:58:46,29.5,79.73,0.0,8.96,off,1.68
00:58:47,29.49,79.75,0.0,9.1,off,1.68
00:58:49,29.46,79.74,0.0,9.16,off,1.68
00:58:50,29.48,79.76,0.0,9.19,off,1.68
00:58:51,29.49,79.76,0.0,9.33,off,1.68
00:58:53,29.49,79.75,0.0,9.48,off,1.68
00:58:54,29.49,79.74,0.0,9.27,off,1.68
00:58:55,29.48,79.76,0.0,9.94,off,1.68
00:58:57,29.48,79.72,0.0,8.84,off,1.68
00:58:58,29.5,79.72,0.0,9.53,off,1.68
00:58:59,29.48,79.69,0.0,9.01,off,1.68
00:59:01,29.48,79.68,0.0,9.71,off,1.68
00:59:02,29.46,79.66,0.0,8.84,off,1.68
00:59:04,29.48,79.65,0.0,8.98,off,1.68
00:59:05,29.46,79.67,0.0,8.93,off,1.68
00:59:06,29.48,79.66,0.0,8.9,off,1.68
00:59:08,29.49,79.66,0.0,9.04,off,1.68
00:59:09,29.48,79.67,0.0,8.9,off,1.68
00:59:10,29.47,79.69,0.0,9.04,off,1.68
00:59:12,29.48,79.68,0.0,8.96,off,1.68
00:59:13,29.48,79.65,0.0,8.9,off,1.68
00:59:15,29.48,79.7,0.0,8.93,off,1.68
00:59:16,29.48,79.69,0.0,8.87,off,1.68
00:59:17,29.48,79.71,0.0,8.9,off,1.68
00:59:19,29.51,79.7,0.0,9.24,off,1.68
00:59:20,29.48,79.71,0.0,9.07,off,1.68
00:59:22,29.48,79.7,0.0,9.01,off,1.68
00:59:23,29.48,79.69,0.0,8.98,off,1.68
00:59:24,29.46,79.69,0.0,8.96,off,1.68
00:59:26,29.48,79.7,0.0,8.96,off,1.68
00:59:27,29.46,79.68,0.0,9.01,off,1.68
00:59:29,29.48,79.69,0.0,9.07,off,1.68
00:59:30,29.47,79.73,0.0,9.1,off,1.68
00:59:31,29.47,79.67,0.0,8.98,off,1.68
00:59:33,29.5,79.7,0.0,9.16,off,1.68
00:59:34,29.45,79.72,0.0,9.13,off,1.68
00:59:35,29.48,79.74,0.0,8.93,off,1.68
00:59:37,29.47,79.73,0.0,9.13,off,1.68
00:59:38,29.46,79.77,0.0,8.9,off,1.68
00:59:40,29.48,79.76,0.0,8.96,off,1.68
00:59:41,29.47,79.79,0.0,8.96,off,1.68
00:59:43,29.48,79.79,0.0,9.13,off,1.68
00:59:44,29.46,79.78,0.0,8.9,off,1.68
00:59:45,29.48,79.79,0.0,8.9,off,1.68
00:59:47,29.46,79.79,0.0,8.9,off,1.68
00:59:48,29.46,79.79,0.0,9.1,off,1.68
00:59:50,29.49,79.8,0.0,8.98,off,1.68
00:59:51,29.47,79.79,0.0,8.93,off,1.68
00:59:52,29.47,79.79,0.0,8.93,off,1.68
00:59:54,29.47,79.82,0.0,8.84,off,1.68
00:59:55,29.47,79.83,0.0,8.87,off,1.68
00:59:56,29.46,79.8,0.0,8.87,off,1.68
00:59:58,29.46,79.81,0.0,8.9,off,1.68
00:59:59,29.46,79.81,0.0,8.81,off,1.68
01:00:00,29.47,79.8,0.0,8.78,off,1.68
01:00:02,29.49,79.81,0.0,8.84,off,1.68
01:00:03,29.46,79.79,0.0,9.48,off,1.68
01:00:04,29.44,79.79,0.0,10.11,off,1.68
01:00:06,29.48,79.8,0.0,10.0,off,1.68
01:00:07,29.48,79.83,0.0,10.0,off,1.68
01:00:09,29.46,79.82,0.0,10.0,off,1.68
01:00:10,29.48,79.81,0.0,10.11,off,1.68
01:00:12,29.46,79.82,0.0,9.01,off,1.68
01:00:13,29.48,79.85,0.0,9.27,off,1.68
01:00:14,29.47,79.86,0.0,9.19,off,1.68
01:00:16,29.48,79.86,0.0,8.93,off,1.68
01:00:17,29.46,79.85,0.0,9.1,off,1.68
01:00:18,29.48,79.87,0.0,8.96,off,1.68
01:00:20,29.48,79.85,0.0,9.45,off,1.68
01:00:21,29.47,79.85,0.0,9.42,off,1.68
01:00:22,29.46,79.86,0.0,9.42,off,1.68
01:00:24,29.45,79.88,0.0,9.42,off,1.68
01:00:25,29.46,79.91,0.0,9.42,off,1.68
01:00:27,29.48,79.91,0.0,9.56,off,1.68
01:00:28,29.48,79.89,0.0,9.53,off,1.68
01:00:30,29.46,79.92,0.0,8.96,off,1.68
01:00:31,29.48,79.91,0.0,8.93,off,1.68
01:00:32,29.45,79.91,0.0,8.96,off,1.68
01:00:34,29.47,79.91,0.0,8.96,off,1.68
01:00:35,29.46,79.9,0.0,8.84,off,1.68
01:00:37,29.46,79.9,0.0,8.87,off,1.68
01:00:38,29.46,79.89,0.0,10.05,off,1.68
01:00:39,29.47,79.9,0.0,10.05,off,1.68
01:00:41,29.47,79.9,0.0,10.11,off,1.68
01:00:42,29.48,79.9,0.0,10.05,off,1.68
01:00:43,29.48,79.9,0.0,10.0,off,1.68
01:00:45,29.46,79.89,0.0,9.82,off,1.68
01:00:46,29.45,79.88,0.0,9.88,off,1.68
01:00:48,29.45,79.88,0.0,8.96,off,1.68
01:00:49,29.48,79.9,0.0,8.87,off,1.68
01:00:50,29.46,79.87,0.0,8.78,off,1.68
01:00:52,29.46,79.88,0.0,8.9,off,1.68
01:00:53,29.49,79.89,0.0,8.78,off,1.68
01:00:54,29.46,79.89,0.0,8.93,off,1.68
01:00:56,29.46,79.9,0.0,9.01,off,1.68
01:00:57,29.48,79.91,0.0,8.96,off,1.68
01:00:58,29.46,79.89,0.0,8.9,off,1.68
01:01:00,29.45,79.89,0.0,8.93,off,1.68
01:01:01,29.44,79.89,0.0,8.87,off,1.68
01:01:02,29.48,79.89,0.0,8.81,off,1.68
01:01:04,29.47,79.9,0.0,8.84,off,1.68
01:01:05,29.48,79.9,0.0,8.9,off,1.68
01:01:06,29.46,79.92,0.0,8.9,off,1.68
01:01:08,29.49,79.96,0.0,8.9,off,1.68
01:01:09,29.47,79.97,0.0,9.36,off,1.68
01:01:11,29.48,79.98,0.0,9.45,off,1.68
01:01:12,29.47,79.95,0.0,9.76,off,1.68
01:01:13,29.48,79.93,0.0,8.96,off,1.68
01:01:15,29.5,79.94,0.0,8.96,off,1.68
01:01:16,29.47,79.89,0.0,8.87,off,1.68
01:01:17,29.49,79.9,0.0,8.72,off,1.68
01:01:19,29.48,79.86,0.0,8.87,off,1.68
01:01:20,29.46,79.88,0.0,8.84,off,1.68
01:01:22,29.48,79.87,0.0,8.84,off,1.68
01:01:23,29.48,79.85,0.0,8.81,off,1.68
01:01:24,29.46,79.81,0.0,10.0,off,1.68
01:01:26,29.47,79.81,0.0,10.17,off,1.68
01:01:27,29.49,79.87,0.0,10.11,off,1.68
01:01:29,29.48,79.89,0.0,10.11,off,1.68
01:01:30,29.49,79.88,0.0,10.05,off,1.68
01:01:31,29.49,79.9,0.0,9.65,off,1.68
01:01:33,29.48,79.88,0.0,9.59,off,1.68
01:01:34,29.48,79.91,0.0,10.0,off,1.68
01:01:35,29.47,79.88,0.0,9.82,off,1.68
01:01:37,29.48,79.9,0.0,9.91,off,1.68
01:01:38,29.46,79.9,0.0,9.76,off,1.68
01:01:39,29.48,79.93,0.0,9.94,off,1.68
01:01:41,29.48,79.93,0.0,9.85,off,1.68
01:01:42,29.48,79.96,0.0,9.76,off,1.68
01:01:43,29.49,79.99,0.0,9.82,off,1.68
01:01:45,29.49,79.95,0.0,9.94,off,1.68
01:01:46,29.49,79.97,0.0,10.0,off,1.68
01:01:47,29.48,79.94,0.0,9.88,off,1.68
01:01:49,29.48,79.94,0.0,9.82,off,1.68
01:01:50,29.46,79.94,0.0,9.91,off,1.68
01:01:51,29.47,79.96,0.0,9.82,off,1.68
01:01:53,29.49,79.97,0.0,9.88,off,1.68
01:01:54,29.48,79.98,0.0,9.76,off,1.68
01:01:56,29.51,79.97,0.0,9.82,off,1.68
01:01:57,29.5,79.99,0.0,10.0,off,1.68
01:01:58,29.46,79.96,0.0,9.91,off,1.68
01:02:00,29.49,79.96,0.0,10.0,off,1.68
01:02:01,29.49,79.97,0.0,10.0,off,1.68
01:02:03,29.48,79.97,0.0,8.49,off,1.68
01:02:04,29.48,79.95,0.0,9.97,off,1.68
01:02:05,29.48,79.99,0.0,9.88,off,1.68
01:02:07,29.49,79.99,0.0,10.17,off,1.68
01:02:08,29.48,79.98,0.0,9.76,off,1.68
01:02:10,29.51,80.01,0.0,9.19,off,1.68
01:02:11,29.49,79.99,0.0,9.91,off,1.68
01:02:12,29.48,79.99,0.0,9.68,off,1.68
01:02:14,29.5,80.0,0.0,10.0,off,1.68
01:02:16,29.5,79.99,0.0,10.05,off,1.68
01:02:17,29.49,79.99,0.0,10.02,off,1.68
01:02:18,29.48,79.96,0.0,9.59,off,1.68
01:02:20,29.49,79.98,0.0,9.36,off,1.68
01:02:21,29.49,80.0,0.0,9.3,off,1.68
01:02:23,29.48,79.96,0.0,9.45,off,1.68
01:02:24,29.48,79.97,0.0,9.36,off,1.68
01:02:25,29.51,79.99,0.0,9.36,off,1.68
01:02:26,29.48,79.99,0.0,9.24,off,1.68
01:02:28,29.5,79.96,0.0,9.59,off,1.68
01:02:29,29.5,79.98,0.0,9.3,off,1.68
01:02:30,29.49,79.97,0.0,9.36,off,1.68
01:02:32,29.51,79.94,0.0,9.42,off,1.68
01:02:33,29.49,79.95,0.0,9.36,off,1.68
01:02:34,29.5,79.93,0.0,9.3,off,1.68
01:02:36,29.49,79.92,0.0,9.36,off,1.68
01:02:37,29.49,79.9,0.0,10.02,off,1.68
01:02:38,29.5,79.91,0.0,9.13,off,1.68
01:02:40,29.48,79.91,0.0,9.36,off,1.68
01:02:41,29.51,79.93,0.0,9.85,off,1.68
01:02:42,29.51,79.91,0.0,9.79,off,1.68
01:02:44,29.48,79.9,0.0,9.71,off,1.68
01:02:45,29.5,79.92,0.0,9.88,off,1.68
01:02:47,29.51,79.89,0.0,9.65,off,1.68
01:02:49,29.5,79.89,0.0,9.59,off,1.68
01:02:51,29.51,79.88,0.0,9.53,off,1.68
01:02:52,29.51,79.88,0.0,9.5,off,1.68
01:02:53,29.5,79.88,0.0,9.42,off,1.68
01:02:55,29.51,79.85,0.0,9.48,off,1.68
01:02:56,29.5,79.85,0.0,9.42,off,1.68
01:02:58,29.5,79.88,0.0,9.36,off,1.68
01:02:59,29.51,79.87,0.0,9.42,off,1.68
01:03:01,29.55,79.86,0.0,9.48,off,1.68
01:03:02,29.53,79.87,0.0,9.48,off,1.68
01:03:04,29.49,79.83,0.0,9.56,off,1.68
01:03:06,29.5,79.86,0.0,9.42,off,1.68
01:03:08,29.5,79.84,0.0,9.48,off,1.68
01:03:09,29.51,79.85,0.0,9.48,off,1.68
01:03:10,29.52,79.83,0.0,9.53,off,1.68
01:03:12,29.53,79.83,0.0,9.48,off,1.68
01:03:14,29.52,79.82,0.0,9.76,off,1.68
01:03:15,29.52,79.82,0.0,9.53,off,1.68
01:03:17,29.51,79.83,0.0,9.79,off,1.68
01:03:18,29.51,79.84,0.0,10.0,off,1.68
01:03:20,29.52,79.86,0.0,8.55,off,1.68
01:03:21,29.51,79.83,0.0,9.13,off,1.68
01:03:22,29.51,79.85,0.0,8.72,off,1.68
01:03:24,29.54,79.87,0.0,9.65,off,1.68
01:03:25,29.5,79.84,0.0,9.59,off,1.68
01:03:27,29.5,79.85,0.0,9.71,off,1.68
01:03:28,29.52,79.86,0.0,9.74,off,1.68
01:03:30,29.52,79.89,0.0,9.82,off,1.68
01:03:31,29.49,79.87,0.0,9.71,off,1.68
01:03:33,29.53,79.9,0.0,9.65,off,1.68
01:03:34,29.52,79.89,0.0,9.65,off,1.68
01:03:35,29.54,79.89,0.0,9.53,off,1.68
01:03:37,29.5,79.85,0.0,9.56,off,1.68
01:03:38,29.54,79.86,0.0,9.56,off,1.68
01:03:39,29.52,79.87,0.0,9.53,off,1.68
01:03:41,29.52,79.83,0.0,9.59,off,1.68
01:03:42,29.51,79.84,0.0,9.19,off,1.68
01:03:44,29.51,79.84,0.0,9.42,off,1.68
01:03:45,29.52,79.85,0.0,9.65,off,1.68
01:03:47,29.53,79.82,0.0,9.71,off,1.68
01:03:49,29.52,79.83,0.0,9.59,off,1.68
01:03:50,29.53,79.8,0.0,9.5,off,1.68
01:03:52,29.52,79.81,0.0,9.36,off,1.68
01:03:53,29.5,79.81,0.0,9.5,off,1.68
01:03:55,29.52,79.82,0.0,9.36,off,1.68
01:03:57,29.52,79.84,0.0,9.42,off,1.68
01:03:58,29.53,79.82,0.0,9.42,off,1.68
01:04:00,29.53,79.84,0.0,9.36,off,1.68
01:04:01,29.5,79.84,0.0,9.42,off,1.68
01:04:03,29.54,79.81,0.0,9.24,off,1.68
01:04:05,29.54,79.84,0.0,9.42,off,1.68
01:04:07,29.53,79.79,0.0,9.48,off,1.68
01:04:08,29.55,79.8,0.0,9.42,off,1.68
01:04:10,29.51,79.78,0.0,9.3,off,1.68
01:04:12,29.54,79.77,0.0,9.24,off,1.68
01:04:13,29.52,79.77,0.0,9.3,off,1.68
01:04:15,29.57,79.76,0.0,9.24,off,1.68
01:04:17,29.55,79.78,0.0,9.3,off,1.68
01:04:19,29.54,79.74,0.0,9.24,off,1.68
01:04:20,29.55,79.75,0.0,9.13,off,1.68
01:04:22,29.52,79.74,0.0,9.39,off,1.68
01:04:23,29.53,79.74,0.0,9.39,off,1.68
01:04:25,29.55,79.74,0.0,9.36,off,1.68
01:04:26,29.56,79.76,0.0,9.45,off,1.68
01:04:28,29.55,79.77,0.0,9.24,off,1.68
01:04:29,29.53,79.77,0.0,9.36,off,1.68
01:04:32,29.56,79.76,0.0,9.42,off,1.68
01:04:33,29.56,79.73,0.0,9.42,off,1.68
01:04:35,29.54,79.75,0.0,9.56,off,1.68
01:04:37,29.54,79.72,0.0,9.48,off,1.68
01:04:38,29.55,79.72,0.0,9.53,off,1.68
01:04:39,29.54,79.73,0.0,9.42,off,1.68
01:04:41,29.52,79.74,0.0,9.62,off,1.68
01:04:42,29.53,79.75,0.0,9.59,off,1.68
01:04:43,29.54,79.77,0.0,9.53,off,1.68
01:04:45,29.55,79.72,0.0,9.65,off,1.68
01:04:46,29.54,79.74,0.0,8.75,off,1.68
01:04:48,29.55,79.71,0.0,9.71,off,1.68
01:04:49,29.54,79.69,0.0,9.62,off,1.68
01:04:51,29.56,79.73,0.0,9.59,off,1.68
01:04:52,29.56,79.72,0.0,9.48,off,1.68
01:04:54,29.57,79.73,0.0,9.3,off,1.68
01:04:56,29.57,79.75,0.0,9.42,off,1.68
01:04:57,29.55,79.73,0.0,9.65,off,1.68
01:04:59,29.57,79.77,0.0,9.53,off,1.68
01:05:00,29.55,79.77,0.0,9.65,off,1.68
01:05:02,29.56,79.77,0.0,9.59,off,1.68
01:05:03,29.56,79.78,0.0,9.42,off,1.68
01:05:05,29.55,79.8,0.0,9.53,off,1.68
01:05:06,29.56,79.8,0.0,9.53,off,1.68
01:05:08,29.56,79.81,0.0,9.5,off,1.68
01:05:10,29.54,79.8,0.0,9.65,off,1.68
01:05:11,29.56,79.8,0.0,9.68,off,1.68
01:05:13,29.56,79.82,0.0,9.53,off,1.68
01:05:14,29.56,79.8,0.0,9.48,off,1.68
01:05:15,29.55,79.8,0.0,9.48,off,1.68
01:05:17,29.55,79.81,0.0,9.59,off,1.68
01:05:18,29.55,79.81,0.0,9.48,off,1.68
01:05:20,29.58,79.8,0.0,9.68,off,1.68
01:05:21,29.54,79.8,0.0,9.59,off,1.68
01:05:23,29.55,79.81,0.0,9.56,off,1.68
01:05:25,29.57,79.84,0.0,9.68,off,1.68
01:05:26,29.57,79.82,0.0,9.53,off,1.68
01:05:28,29.57,79.82,0.0,9.65,off,1.68
01:05:30,29.55,79.78,0.0,9.62,off,1.68
01:05:31,29.58,79.73,0.0,9.62,off,1.68
01:05:33,29.54,79.71,0.0,9.59,off,1.68
01:05:34,29.56,79.68,0.0,9.65,off,1.68
01:05:36,29.57,79.66,0.0,9.53,off,1.68
01:05:38,29.57,79.61,0.0,9.65,off,1.68
01:05:39,29.57,79.58,0.0,9.36,off,1.68
01:05:41,29.57,79.56,0.0,9.48,off,1.68
01:05:43,29.56,79.56,0.0,9.65,off,1.68
01:05:45,29.56,79.53,0.0,9.45,off,1.68
01:05:46,29.57,79.54,0.0,9.45,off,1.68
01:05:48,29.58,79.56,0.0,9.53,off,1.68
01:05:50,29.54,79.54,0.0,9.59,off,1.68
01:05:52,29.57,79.56,0.0,9.53,off,1.68
01:05:53,29.58,79.59,0.0,9.74,off,1.68
01:05:55,29.57,79.61,0.0,10.11,off,1.68
01:05:56,29.56,79.63,0.0,9.88,off,1.68
01:05:58,29.58,79.65,0.0,10.0,off,1.68
01:06:00,29.57,79.67,0.0,10.14,off,1.68
01:06:01,29.57,79.68,0.0,9.94,off,1.68
01:06:03,29.56,79.68,0.0,9.5,off,1.68
01:06:04,29.54,79.69,0.0,9.53,off,1.68
01:06:06,29.55,79.71,0.0,9.53,off,1.68
01:06:08,29.57,79.74,0.0,9.56,off,1.68
01:06:10,29.55,79.72,0.0,9.74,off,1.68
01:06:11,29.58,79.73,0.0,9.42,off,1.68
01:06:13,29.53,79.77,0.0,9.45,off,1.68
01:06:14,29.57,79.77,0.0,9.59,off,1.68
01:06:15,29.56,79.75,0.0,9.42,off,1.68
01:06:17,29.57,79.76,0.0,9.5,off,1.68
01:06:18,29.56,79.74,0.0,9.3,off,1.68
01:06:20,29.55,79.74,0.0,9.22,off,1.68
01:06:22,29.58,79.71,0.0,9.07,off,1.68
01:06:23,29.55,79.71,0.0,9.22,off,1.68
01:06:24,29.54,79.7,0.0,9.53,off,1.68
01:06:26,29.57,79.72,0.0,9.53,off,1.68
