Time ,Battery Voltage ,Relay Status 
20:42:20,12.78,off
20:42:22,12.78,off
20:42:23,12.77,off
20:42:25,12.77,off
20:42:26,12.77,off
20:42:27,12.77,off
20:42:29,12.77,off
20:42:30,12.77,off
20:42:32,12.77,off
20:42:33,12.77,off
20:42:34,12.77,off
20:42:36,12.78,off
20:42:37,12.77,off
20:42:38,12.77,off
20:42:40,12.77,off
20:42:41,12.8,off
20:42:42,12.78,off
20:42:44,12.77,off
20:42:45,12.77,off
20:42:46,12.77,off
20:42:48,12.78,off
20:42:49,12.77,off
20:42:51,12.77,off
20:42:52,12.78,off
20:42:53,12.8,off
20:42:55,12.78,off
20:42:56,12.77,off
20:42:57,12.78,off
20:42:59,12.77,off
20:43:00,12.77,off
20:43:01,12.77,off
20:43:03,12.77,off
20:43:04,12.77,off
20:43:06,12.78,off
20:43:07,12.78,off
20:43:08,12.77,off
20:43:09,12.78,off
20:43:11,12.78,off
20:43:12,12.77,off
20:43:13,12.77,off
20:43:15,12.77,off
20:43:16,12.8,off
20:43:17,12.77,off
20:43:19,12.8,off
20:43:20,12.78,off
20:43:21,12.77,off
20:43:23,12.78,off
20:43:24,12.77,off
20:43:25,12.77,off
20:43:26,12.78,off
20:43:28,12.77,off
20:43:29,12.8,off
20:43:30,12.77,off
20:43:32,12.77,off
20:43:33,12.78,off
20:43:34,12.77,off
20:43:36,12.77,off
20:43:37,12.78,off
20:43:38,12.77,off
20:43:39,12.78,off
20:43:41,12.77,off
20:43:42,12.78,off
20:43:43,12.77,off
20:43:45,12.8,off
20:43:46,12.78,off
20:43:47,12.78,off
20:43:49,12.8,off
20:43:50,12.78,off
20:43:51,12.78,off
20:43:52,12.78,off
20:43:54,12.78,off
20:43:55,12.8,off
20:43:56,12.77,off
20:43:58,12.77,off
20:43:59,12.78,off
20:44:00,12.77,off
20:44:02,12.77,off
20:44:03,12.78,off
20:44:04,12.77,off
20:44:08,12.8,off
20:44:09,12.77,off
20:44:10,12.77,off
20:44:12,12.77,off
20:44:13,12.77,off
20:44:14,12.78,off
20:44:16,12.77,off
20:44:17,12.77,off
20:44:18,12.78,off
20:44:20,12.78,off
20:44:21,12.77,off
20:44:22,12.77,off
20:44:25,12.77,off
20:44:26,12.77,off
20:44:27,12.8,off
20:44:29,12.77,off
20:44:30,12.77,off
20:44:31,12.77,off
20:44:33,12.8,off
20:44:34,12.77,off
20:44:36,12.77,off
20:44:37,12.78,off
20:44:38,12.78,off
20:44:40,12.77,off
20:44:41,12.78,off
20:44:42,12.77,off
20:44:44,12.77,off
20:44:45,12.78,off
20:44:46,12.78,off
20:44:48,12.77,off
20:44:49,12.78,off
20:44:50,12.78,off
20:44:51,12.77,off
20:44:53,12.78,off
20:44:54,12.78,off
20:44:55,12.78,off
20:44:57,12.78,off
20:44:58,12.78,off
20:44:59,12.78,off
20:45:00,12.78,off
20:45:02,12.78,off
20:45:03,12.78,off
20:45:04,12.78,off
20:45:06,12.77,off
20:45:07,12.77,off
20:45:08,12.78,off
20:45:10,12.77,off
20:45:11,12.78,off
20:45:12,12.78,off
20:45:13,12.78,off
20:45:15,12.77,off
20:45:16,12.78,off
20:45:17,12.77,off
20:45:19,12.77,off
20:45:20,12.77,off
20:45:21,12.77,off
20:45:23,12.78,off
20:45:24,12.77,off
20:45:25,12.78,off
20:45:27,12.77,off
20:45:28,12.78,off
20:45:29,12.78,off
20:45:31,12.78,off
20:45:32,12.78,off
20:45:33,12.78,off
20:45:35,12.78,off
20:45:36,12.77,off
20:45:37,12.77,off
20:45:39,12.78,off
20:45:40,12.77,off
20:45:41,12.77,off
20:45:44,12.77,off
20:45:45,12.77,off
20:45:46,12.77,off
20:45:48,12.77,off
20:45:49,12.77,off
20:45:50,12.77,off
20:45:52,12.78,off
20:45:53,12.77,off
20:45:54,12.78,off
20:45:56,12.78,off
20:45:57,12.78,off
20:45:58,12.77,off
20:46:00,12.78,off
20:46:01,12.77,off
20:46:02,12.77,off
20:46:04,12.77,off
20:46:05,12.78,off
20:46:07,12.78,off
20:46:08,12.77,off
20:46:09,12.77,off
20:46:11,12.78,off
20:46:12,12.77,off
20:46:13,12.77,off
20:46:15,12.77,off
20:46:16,12.78,off
20:46:17,12.77,off
20:46:19,12.77,off
20:46:20,12.77,off
20:46:21,12.77,off
20:46:23,12.77,off
20:46:24,12.78,off
20:46:25,12.77,off
20:46:27,12.78,off
20:46:28,12.78,off
20:46:29,12.77,off
20:46:31,12.77,off
20:46:32,12.77,off
20:46:33,12.77,off
20:46:35,12.8,off
20:46:37,12.78,off
20:46:38,12.77,off
20:46:39,12.78,off
20:46:41,12.75,off
20:46:42,12.77,off
20:46:43,12.78,off
20:46:45,12.77,off
20:46:46,12.78,off
20:46:47,12.77,off
20:46:49,12.77,off
20:46:50,12.77,off
20:46:51,12.77,off
20:46:52,12.77,off
20:46:54,12.8,off
20:46:55,12.77,off
20:46:56,12.77,off
20:46:58,12.78,off
20:46:59,12.8,off
20:47:00,12.77,off
20:47:02,12.78,off
20:47:03,12.77,off
20:47:04,12.77,off
20:47:06,12.77,off
20:47:07,12.77,off
20:47:08,12.78,off
20:47:10,12.78,off
20:47:11,12.77,off
20:47:12,12.77,off
20:47:14,12.78,off
20:47:15,12.78,off
20:47:16,12.78,off
20:47:18,12.77,off
20:47:19,12.78,off
20:47:20,12.78,off
20:47:22,12.8,off
20:47:23,12.78,off
20:47:24,12.78,off
20:47:25,12.8,off
20:47:27,12.77,off
20:47:28,12.8,off
20:47:29,12.78,off
20:47:31,12.77,off
20:47:32,12.78,off
20:47:33,12.77,off
20:47:35,12.77,off
20:47:36,12.77,off
20:47:37,12.77,off
20:47:39,12.78,off
20:47:40,12.77,off
20:47:41,12.77,off
20:47:43,12.78,off
20:47:44,12.78,off
20:47:45,12.78,off
20:47:47,12.77,off
20:47:48,12.77,off
20:47:49,12.77,off
20:47:51,12.78,off
20:47:52,12.77,off
20:47:53,12.77,off
20:47:54,12.8,off
20:47:56,12.77,off
20:47:57,12.77,off
20:47:58,12.77,off
20:48:00,12.77,off
20:48:01,12.8,off
20:48:02,12.77,off
20:48:04,12.8,off
20:48:05,12.77,off
20:48:06,12.8,off
20:48:08,12.78,off
20:48:09,12.77,off
20:48:10,12.77,off
20:48:12,12.77,off
20:48:13,12.78,off
20:48:14,12.78,off
20:48:16,12.78,off
20:48:17,12.78,off
20:48:18,12.77,off
20:48:20,12.78,off
20:48:21,12.77,off
20:48:22,12.78,off
20:48:24,12.77,off
20:48:25,12.78,off
20:48:26,12.77,off
20:48:28,12.77,off
20:48:29,12.78,off
20:48:30,12.77,off
20:48:32,12.77,off
20:48:33,12.77,off
20:48:35,12.8,off
20:48:36,12.77,off
20:48:37,12.77,off
20:48:38,12.78,off
20:48:40,12.77,off
20:48:41,12.78,off
20:48:42,12.8,off
20:48:44,12.8,off
20:48:45,12.77,off
20:48:47,12.77,off
20:48:48,12.78,off
20:48:50,12.77,off
20:48:51,12.77,off
20:48:52,12.77,off
20:48:54,12.77,off
20:48:55,12.77,off
20:48:56,12.77,off
20:48:58,12.78,off
20:48:59,12.78,off
20:49:00,12.77,off
20:49:01,12.77,off
20:49:03,12.77,off
20:49:04,12.77,off
20:49:05,12.78,off
20:49:07,12.78,off
20:49:08,12.78,off
20:49:09,12.78,off
20:49:11,12.77,off
20:49:12,12.77,off
20:49:14,12.77,off
20:49:15,12.77,off
20:49:16,12.78,off
20:49:17,12.77,off
20:49:19,12.8,off
20:49:20,12.8,off
20:49:21,12.77,off
20:49:23,12.77,off
20:49:24,12.77,off
20:49:25,12.78,off
20:49:27,12.8,off
20:49:28,12.8,off
20:49:30,12.77,off
20:49:31,12.77,off
20:49:32,12.78,off
20:49:33,12.78,off
20:49:35,12.77,off
20:49:36,12.77,off
20:49:37,12.77,off
20:49:39,12.78,off
20:49:40,12.78,off
20:49:42,12.8,off
20:49:43,12.77,off
20:49:44,12.77,off
20:49:46,12.77,off
20:49:47,12.78,off
20:49:48,12.8,off
20:49:49,12.78,off
20:49:51,12.77,off
20:49:52,12.77,off
20:49:53,12.78,off
20:49:55,12.77,off
20:49:56,12.8,off
20:49:57,12.77,off
20:49:59,12.77,off
20:50:00,12.8,off
20:50:01,12.77,off
20:50:03,12.78,off
20:50:04,12.77,off
20:50:05,12.77,off
20:50:06,12.78,off
20:50:08,12.78,off
20:50:09,12.78,off
20:50:10,12.78,off
20:50:12,12.77,off
20:50:13,12.77,off
20:50:14,12.77,off
20:50:16,12.77,off
20:50:17,12.77,off
20:50:18,12.78,off
20:50:20,12.78,off
20:50:21,12.78,off
20:50:22,12.77,off
20:50:23,12.78,off
20:50:25,12.77,off
20:50:26,12.78,off
20:50:27,12.77,off
20:50:29,12.77,off
20:50:30,12.75,off
20:50:31,12.78,off
20:50:33,12.78,off
20:50:34,12.78,off
20:50:35,12.77,off
20:50:37,12.77,off
20:50:38,12.77,off
20:50:39,12.77,off
20:50:40,12.78,off
20:50:42,12.8,off
20:50:43,12.78,off
20:50:44,12.77,off
20:50:46,12.78,off
20:50:47,12.77,off
20:50:48,12.77,off
20:50:50,12.78,off
20:50:51,12.77,off
20:50:52,12.8,off
20:50:54,12.77,off
20:50:55,12.77,off
20:50:57,12.78,off
20:50:58,12.77,off
20:50:59,12.78,off
20:51:01,12.8,off
20:51:02,12.78,off
20:51:03,12.78,off
20:51:05,12.77,off
20:51:06,12.78,off
20:51:07,12.8,off
20:51:09,12.78,off
20:51:10,12.78,off
20:51:11,12.75,off
20:51:13,12.78,off
20:51:14,12.77,off
20:51:15,12.78,off
20:51:17,12.77,off
20:51:18,12.8,off
20:51:19,12.77,off
20:51:21,12.78,off
20:51:22,12.77,off
20:51:23,12.77,off
20:51:25,12.77,off
20:51:26,12.78,off
20:51:27,12.78,off
20:51:29,12.77,off
20:51:30,12.77,off
20:51:31,12.77,off
20:51:33,12.78,off
20:51:34,12.78,off
20:51:35,12.78,off
20:51:37,12.77,off
20:51:38,12.77,off
20:51:40,12.78,off
20:51:41,12.78,off
20:51:42,12.77,off
20:51:43,12.77,off
20:51:45,12.77,off
20:51:46,12.77,off
20:51:47,12.77,off
20:51:50,12.77,off
20:51:51,12.78,off
20:51:53,12.77,off
20:51:54,12.77,off
20:51:55,12.78,off
20:51:57,12.78,off
20:51:58,12.78,off
20:51:59,12.77,off
20:52:00,12.78,off
20:52:02,12.77,off
20:52:03,12.77,off
20:52:04,12.78,off
20:52:06,12.78,off
20:52:07,12.77,off
20:52:08,12.77,off
20:52:09,12.77,off
20:52:11,12.77,off
20:52:12,12.77,off
20:52:14,12.77,off
20:52:15,12.78,off
20:52:16,12.78,off
20:52:18,12.77,off
20:52:19,12.78,off
20:52:20,12.77,off
20:52:22,12.78,off
20:52:23,12.77,off
20:52:25,12.77,off
20:52:26,12.77,off
20:52:27,12.77,off
20:52:29,12.77,off
20:52:30,12.77,off
20:52:31,12.78,off
20:52:32,12.78,off
20:52:34,12.77,off
20:52:35,12.78,off
20:52:36,12.77,off
20:52:38,12.78,off
20:52:39,12.77,off
20:52:40,12.77,off
20:52:42,12.77,off
20:52:43,12.77,off
20:52:44,12.77,off
20:52:46,12.77,off
20:52:47,12.77,off
20:52:48,12.77,off
20:52:49,12.78,off
20:52:51,12.78,off
20:52:52,12.77,off
20:52:53,12.77,off
20:52:55,12.77,off
20:52:56,12.77,off
20:52:57,12.78,off
20:52:59,12.77,off
20:53:00,12.77,off
20:53:01,12.78,off
20:53:03,12.77,off
20:53:04,12.77,off
20:53:05,12.78,off
20:53:07,12.78,off
20:53:08,12.78,off
20:53:09,12.78,off
20:53:10,12.77,off
20:53:12,12.77,off
20:53:13,12.78,off
20:53:15,12.77,off
20:53:16,12.77,off
20:53:17,12.77,off
20:53:19,12.78,off
20:53:20,12.77,off
20:53:21,12.8,off
20:53:23,12.77,off
20:53:24,12.77,off
20:53:26,12.78,off
20:53:27,12.77,off
20:53:28,12.77,off
20:53:30,12.77,off
20:53:31,12.78,off
20:53:33,12.77,off
20:53:34,12.78,off
20:53:35,12.77,off
20:53:36,12.77,off
20:53:38,12.77,off
20:53:39,12.78,off
20:53:41,12.78,off
20:53:42,12.77,off
20:53:43,12.78,off
20:53:45,12.78,off
20:53:46,12.77,off
20:53:47,12.78,off
20:53:48,12.77,off
20:53:50,12.78,off
20:53:51,12.77,off
20:53:53,12.8,off
20:53:54,12.77,off
20:53:55,12.8,off
20:53:57,12.77,off
20:53:58,12.77,off
20:53:59,12.77,off
20:54:01,12.77,off
20:54:02,12.78,off
20:54:04,12.77,off
20:54:05,12.77,off
20:54:06,12.78,off
20:54:08,12.77,off
20:54:09,12.77,off
20:54:11,12.77,off
20:54:12,12.77,off
20:54:14,12.77,off
20:54:15,12.78,off
20:54:16,12.78,off
20:54:17,12.77,off
20:54:19,12.77,off
20:54:20,12.78,off
20:54:21,12.77,off
20:54:23,12.77,off
20:54:24,12.77,off
20:54:26,12.78,off
20:54:27,12.77,off
20:54:28,12.77,off
20:54:30,12.77,off
20:54:31,12.78,off
20:54:32,12.78,off
20:54:34,12.77,off
20:54:35,12.8,off
20:54:36,12.78,off
20:54:38,12.8,off
20:54:39,12.78,off
20:54:40,12.77,off
20:54:42,12.8,off
20:54:43,12.77,off
20:54:45,12.77,off
20:54:46,12.8,off
20:54:47,12.77,off
20:54:48,12.77,off
20:54:50,12.77,off
20:54:51,12.77,off
20:54:52,12.77,off
20:54:54,12.77,off
20:54:55,12.78,off
20:54:57,12.78,off
20:54:58,12.77,off
20:54:59,12.78,off
20:55:01,12.77,off
20:55:02,12.77,off
20:55:03,12.77,off
20:55:05,12.77,off
20:55:06,12.77,off
20:55:07,12.78,off
20:55:09,12.77,off
20:55:10,12.78,off
20:55:11,12.77,off
20:55:13,12.77,off
20:55:14,12.77,off
20:55:16,12.78,off
20:55:17,12.77,off
20:55:18,12.78,off
20:55:20,12.77,off
20:55:21,12.78,off
20:55:23,12.77,off
20:55:24,12.77,off
20:55:26,12.78,off
20:55:27,12.78,off
20:55:28,12.78,off
20:55:29,12.8,off
20:55:31,12.78,off
20:55:32,12.8,off
20:55:33,12.77,off
20:55:35,12.77,off
20:55:36,12.8,off
20:55:37,12.77,off
20:55:39,12.8,off
20:55:40,12.77,off
20:55:41,12.77,off
20:55:43,12.77,off
20:55:44,12.77,off
20:55:45,12.77,off
20:55:47,12.78,off
20:55:48,12.78,off
20:55:49,12.78,off
20:55:51,12.78,off
20:55:52,12.78,off
20:55:53,12.77,off
20:55:55,12.77,off
20:55:56,12.77,off
20:55:57,12.77,off
20:55:59,12.77,off
20:56:00,12.77,off
20:56:01,12.8,off
20:56:02,12.77,off
20:56:04,12.78,off
20:56:05,12.77,off
20:56:06,12.77,off
20:56:08,12.78,off
20:56:09,12.77,off
20:56:10,12.78,off
20:56:12,12.77,off
20:56:13,12.78,off
20:56:14,12.77,off
20:56:16,12.77,off
20:56:17,12.77,off
20:56:18,12.77,off
20:56:20,12.78,off
20:56:21,12.77,off
20:56:22,12.78,off
20:56:23,12.77,off
20:56:25,12.77,off
20:56:26,12.78,off
20:56:27,12.77,off
20:56:29,12.77,off
20:56:30,12.77,off
20:56:32,12.77,off
20:56:33,12.78,off
20:56:34,12.77,off
20:56:35,12.78,off
20:56:37,12.77,off
20:56:38,12.78,off
20:56:39,12.78,off
20:56:41,12.78,off
20:56:42,12.77,off
20:56:44,12.77,off
20:56:45,12.78,off
20:56:46,12.77,off
20:56:48,12.77,off
20:56:49,12.78,off
20:56:51,12.78,off
20:56:52,12.77,off
20:56:53,12.77,off
20:56:55,12.75,off
20:56:56,12.78,off
20:56:57,12.77,off
20:56:59,12.78,off
20:57:00,12.77,off
20:57:01,12.77,off
20:57:03,12.8,off
20:57:04,12.78,off
20:57:05,12.78,off
20:57:07,12.78,off
20:57:08,12.78,off
20:57:10,12.77,off
20:57:11,12.77,off
20:57:12,12.78,off
20:57:14,12.78,off
20:57:15,12.77,off
20:57:16,12.78,off
20:57:17,12.78,off
20:57:19,12.77,off
20:57:20,12.78,off
20:57:21,12.77,off
20:57:23,12.77,off
20:57:24,12.78,off
20:57:26,12.77,off
20:57:27,12.77,off
20:57:28,12.77,off
20:58:06,12.77,off
20:58:07,12.77,off
20:58:09,12.77,off
20:58:10,12.77,off
20:58:11,12.78,off
20:58:13,12.77,off
20:58:14,12.78,off
20:58:15,12.78,off
20:58:17,12.77,off
20:58:18,12.78,off
20:58:19,12.77,off
20:58:21,12.78,off
20:58:22,12.77,off
20:58:23,12.77,off
20:58:25,12.77,off
20:58:26,12.77,off
20:58:27,12.78,off
20:58:28,12.78,off
20:58:30,12.78,off
20:58:31,12.77,off
20:58:32,12.77,off
